28-Ni-58(n,elastic) ENDF/B-VII.1
1643390.0,0.645608
1643730.0,0.718179
1643900.0,0.776296
1644040.0,0.934882
1644180.0,1.1337
1645270.0,3.03795
1646130.0,3.88262
1646530.0,3.94028
1646820.0,3.55329
1647110.0,3.29077
1647680.0,2.12054
1647910.0,1.93374
1648200.0,1.88858
1648630.0,2.06666
1648880.0,2.26429
1649630.0,3.00562
1649970.0,3.10473
1650520.0,2.84281
1651240.0,2.76683
1651680.0,2.82875
1652420.0,3.81929
1652850.0,4.42178
1653070.0,4.46316
1653140.0,4.44429
1654240.0,2.67878
1655220.0,2.17684
1655520.0,2.2548
1656090.0,2.67823
1656600.0,3.19793
1657240.0,3.23785
1659870.0,2.64311
1660430.0,2.07828
1660580.0,1.79929
1660700.0,1.7557
1661380.0,1.78703
1662160.0,1.92243
1662630.0,2.36704
1663390.0,2.67596
1664320.0,2.74633
1664540.0,2.85915
1666020.0,3.99495
1666540.0,4.04865
1667420.0,4.83586
1667530.0,4.8848
1668620.0,3.76787
1669110.0,3.24259
1669640.0,3.08755
1670280.0,3.07146
1673800.0,3.65598
1674320.0,3.062
1675740.0,2.47229
1675850.0,2.45047
1676760.0,3.02601
1677050.0,3.59252
1677680.0,4.91982
1677970.0,5.12911
1678250.0,5.02294
1678750.0,3.83344
1678930.0,3.43925
1679150.0,3.10594
1680860.0,2.22427
1681800.0,2.5249
1682750.0,2.86335
1683410.0,2.97689
1683760.0,2.91511
1684390.0,2.54696
1684420.0,2.5454
1685060.0,2.55699
1685480.0,2.78559
1685920.0,2.56766
1686370.0,2.51382
1687210.0,3.25792
1687450.0,3.30126
1687610.0,3.18489
1688100.0,2.58677
1688760.0,2.48399
1689540.0,2.52779
1690310.0,2.71682
1691860.0,3.14949
1692990.0,1.47398
1693530.0,1.2104
1694190.0,0.918947
1694480.0,0.861092
1694750.0,0.888523
1694810.0,0.931153
1695440.0,1.75035
1695920.0,2.07999
1696100.0,2.16169
1696590.0,1.82514
1696880.0,1.51369
1697120.0,1.48762
1698020.0,1.81166
1698560.0,1.88279
1699050.0,1.78382
1699340.0,1.53868
1699670.0,1.56541
1699920.0,1.73498
1700030.0,1.86237
1701050.0,3.78806
1701140.0,3.9015
1701920.0,3.81355
1702710.0,3.1729
1703010.0,3.04367
1703250.0,3.05944
1703490.0,3.25491
1703970.0,3.78378
1704690.0,5.51538
1704940.0,5.66793
1705210.0,5.45846
1706390.0,3.62225
1707290.0,2.61948
1707590.0,2.49904
1707910.0,2.53051
1708070.0,2.6578
1708870.0,3.5286
1709260.0,3.32086
1709650.0,2.79676
1709850.0,2.40603
1710090.0,2.294
1710720.0,2.4472
1711460.0,3.24137
1711910.0,3.68727
1712210.0,3.76594
1712660.0,3.66176
1713120.0,3.46885
1714170.0,4.3042
1714520.0,4.3689
1714980.0,4.32144
1716780.0,3.07647
1717510.0,2.91668
1718470.0,3.57116
1718790.0,3.67723
1719360.0,3.28817
1720490.0,2.49786
1720800.0,2.32835
1720830.0,2.3281
1721470.0,2.35352
1722400.0,2.97021
1722830.0,2.99484
1724320.0,2.48538
1725220.0,2.02048
1725800.0,2.1366
1726150.0,2.34148
1726760.0,2.36776
1727190.0,2.2854
1727930.0,2.49441
1728420.0,2.9039
1728670.0,2.99208
1729290.0,2.7194
1729540.0,2.45402
1729660.0,2.31192
1731440.0,1.83942
1731820.0,1.82679
1732620.0,2.09773
1733070.0,2.31885
1734180.0,1.8515
1734550.0,1.87139
1735660.0,2.45001
1736160.0,2.51068
1737510.0,2.03912
1737550.0,2.03858
1739070.0,2.04678
1739230.0,2.04662
1739390.0,2.07462
1739770.0,2.72511
1740260.0,3.58487
1740570.0,3.89253
1740880.0,4.0425
1741520.0,3.46406
1742940.0,2.98116
1744060.0,1.96242
1744350.0,1.79532
1744390.0,1.79502
1744800.0,1.81445
1746310.0,2.18458
1746940.0,2.67891
1748310.0,1.56898
1748510.0,1.46101
1748820.0,1.4277
1750390.0,2.74793
1751140.0,2.62934
1751710.0,2.2153
1752020.0,2.24559
1752960.0,3.01266
1753340.0,3.06522
1754260.0,2.59158
1755170.0,1.66555
1755550.0,1.44618
1755930.0,1.39338
1756670.0,1.60182
1758250.0,2.5707
1758910.0,2.87506
1759100.0,2.92731
1759670.0,2.76623
1760360.0,2.80883
1760960.0,2.74116
1761250.0,2.48187
1761950.0,1.79395
1762830.0,1.68223
1763280.0,1.81256
1763600.0,1.75289
1764490.0,1.30444
1765120.0,1.5628
1765630.0,1.5736
1767600.0,2.05085
1768370.0,1.89465
1768900.0,1.89094
1769470.0,1.94389
1769860.0,2.01871
1770660.0,2.31427
1771620.0,3.10312
1772010.0,3.29201
1772300.0,3.18185
1772580.0,2.9594
1772900.0,2.83432
1773220.0,2.49552
1773540.0,2.3831
1774060.0,2.369
1774500.0,2.40795
1775470.0,3.00565
1776040.0,2.80798
1776230.0,2.76924
1776520.0,2.52972
1776550.0,2.52701
1776850.0,2.54453
1777450.0,2.88111
1777780.0,2.96103
1778480.0,2.78718
1779770.0,2.12651
1781120.0,2.332
1781650.0,2.0684
1781970.0,2.23048
1782620.0,3.0572
1783330.0,3.33844
1784000.0,2.58833
1784300.0,2.04198
1784780.0,1.80755
1784940.0,1.75412
1785980.0,2.36895
1786630.0,2.23231
1787990.0,1.59454
1788570.0,1.49412
1789890.0,1.97064
1790110.0,2.17502
1790910.0,3.03062
1791300.0,3.07262
1791530.0,3.01923
1792210.0,2.37227
1792840.0,2.65658
1793190.0,3.21626
1793640.0,3.93943
1794480.0,4.19037
1794880.0,4.52551
1795720.0,4.77611
1795990.0,4.58291
1797160.0,3.26562
1797490.0,3.16467
1797860.0,3.25034
1798470.0,3.8914
1799190.0,5.26885
1799510.0,5.43959
1799940.0,5.34422
1800500.0,4.29452
1802060.0,3.48388
1802790.0,3.03858
1803180.0,2.99973
1804170.0,3.55167
1804890.0,3.09811
1805160.0,2.70814
1805480.0,2.45949
1805910.0,2.50579
1807210.0,2.86233
1807470.0,3.23552
1807800.0,3.35345
1808790.0,4.35966
1809120.0,4.10806
1809780.0,4.62099
1810180.0,4.70478
1810440.0,4.61369
1810700.0,4.273
1811230.0,3.43529
1811830.0,2.94782
1812160.0,2.79838
1812490.0,2.88993
1812820.0,3.16565
1813480.0,3.11476
1814140.0,2.49049
1814640.0,2.25369
1814810.0,2.20735
1815270.0,2.2296
1815540.0,2.38851
1816200.0,3.16854
1816860.0,3.49794
1817240.0,3.33346
1818860.0,1.95017
1819990.0,1.7673
1820450.0,1.57872
1821050.0,1.50248
1821760.0,1.50016
1821990.0,1.50257
1822690.0,1.62117
1822920.0,1.69604
1824250.0,2.79642
1824720.0,3.04756
1825470.0,2.82373
1825720.0,2.70552
1825930.0,2.39036
1827200.0,2.32197
1827730.0,2.03321
1828070.0,1.9213
1828470.0,1.51285
1828620.0,1.48313
1828670.0,1.49105
1829780.0,2.39548
1830150.0,2.51417
1830900.0,2.16481
1831150.0,1.98997
1831420.0,1.85652
1831770.0,1.44227
1832320.0,1.39662
1832390.0,1.39425
1832540.0,1.44023
1833180.0,1.7754
1834200.0,1.63732
1834460.0,1.27879
1834660.0,1.24377
1834870.0,1.23457
1835170.0,1.24889
1835250.0,1.31233
1836490.0,3.25993
1836890.0,3.32674
1837230.0,3.55048
1837690.0,3.27305
1837840.0,3.20918
1838310.0,2.46061
1838990.0,1.76307
1839590.0,1.56038
1841350.0,2.75738
1841900.0,2.63602
1842150.0,2.49796
1842910.0,1.56641
1843050.0,1.50777
1843300.0,1.53712
1843940.0,1.72276
1844070.0,1.78273
1844650.0,2.7372
1845660.0,4.41019
1845830.0,4.629
1846340.0,4.55048
1846510.0,4.47912
1847540.0,2.98065
1848900.0,2.1333
1850380.0,2.2247
1850880.0,2.31718
1851420.0,2.6757
1852450.0,2.90466
1853300.0,2.71583
1853560.0,2.55491
1853840.0,2.33354
1853880.0,2.33132
1854290.0,2.34555
1854600.0,2.21305
1854840.0,2.10919
1855120.0,2.46344
1855220.0,2.54597
1855590.0,2.61756
1855940.0,2.85157
1856490.0,2.9894
1857670.0,2.72383
1858580.0,2.05247
1858600.0,2.05021
1858960.0,2.09701
1859320.0,2.6605
1860000.0,3.76152
1860350.0,4.08699
1860700.0,4.01075
1862210.0,2.25576
1863600.0,1.91699
1863690.0,1.91688
1863860.0,1.92963
1864550.0,2.44583
1864910.0,2.49254
1865110.0,2.37872
1865870.0,1.78159
1867380.0,1.11057
1868080.0,1.12669
1868740.0,0.909178
1868910.0,0.866049
1869530.0,0.850144
1869790.0,0.980219
1870310.0,1.47994
1870570.0,1.71653
1871880.0,1.48798
1872310.0,1.41843
1873280.0,1.01247
1874040.0,0.988049
1874390.0,1.05516
1875160.0,1.56088
1875500.0,1.65895
1876200.0,1.7629
1876900.0,1.78345
1877680.0,1.69164
1878990.0,1.45889
1879690.0,1.23676
1879950.0,1.22405
1880040.0,1.22934
1880720.0,1.53646
1882210.0,2.71899
1882630.0,2.76495
1883600.0,2.38358
1883970.0,2.16579
1885030.0,2.10737
1886440.0,3.15833
1887410.0,3.1955
1888260.0,3.66851
1888680.0,3.72804
1889310.0,3.42263
1889670.0,3.4014
1890370.0,3.67658
1890720.0,3.64075
1891390.0,3.14795
1891950.0,2.73752
1892340.0,2.40037
1892910.0,2.181
1893620.0,2.2465
1894320.0,2.85741
1894680.0,2.90238
1895420.0,2.53499
1896160.0,2.06911
1896520.0,2.07744
1897430.0,1.58575
1898850.0,1.52859
1899340.0,1.64108
1900410.0,2.38642
1901480.0,3.66171
1902050.0,3.83537
1902260.0,3.91701
1902930.0,3.38796
1903330.0,3.33044
1904040.0,3.04731
1904330.0,2.68196
1905110.0,2.28994
1905750.0,2.27894
1907250.0,2.05407
1909180.0,2.0482
1909540.0,2.01049
1909810.0,2.16272
1910240.0,2.75899
1911270.0,4.23354
1911630.0,4.44881
1911970.0,4.30784
1912710.0,2.92473
1913490.0,1.9459
1914140.0,1.60424
1914900.0,1.84975
1915650.0,2.34576
1916730.0,3.47942
1917090.0,3.52975
1918590.0,2.2403
1919610.0,1.84029
1920550.0,1.65586
1921490.0,1.27805
1922280.0,1.16827
1922930.0,1.44577
1924110.0,2.30235
1924740.0,2.8505
1925610.0,2.34088
1926620.0,1.36113
1927130.0,1.07203
1927560.0,1.06231
1927710.0,1.06656
1928170.0,1.19372
1928440.0,1.29894
1928870.0,1.39413
1930000.0,0.915234
1930170.0,0.893527
1931640.0,0.886306
1932180.0,0.983174
1932260.0,1.03456
1932870.0,1.76672
1933480.0,2.09063
1933680.0,2.16783
1934040.0,1.81458
1934400.0,1.7286
1934700.0,1.39535
1935280.0,1.16071
1936980.0,1.32742
1937550.0,1.34766
1938510.0,1.29672
1939170.0,0.90937
1939460.0,0.880926
1940340.0,0.903745
1940560.0,0.962731
1940650.0,1.02634
1942180.0,3.21067
1942540.0,3.48132
1942910.0,3.30651
1944010.0,2.07751
1944350.0,2.14506
1945110.0,2.75428
1945540.0,2.87892
1945820.0,2.88448
1946000.0,2.80774
1946220.0,2.59224
1946310.0,2.57928
1946590.0,2.59814
1947320.0,2.7961
1948280.0,3.26827
1948870.0,3.13592
1949610.0,3.41533
1950000.0,3.31868
1951330.0,2.49324
1951880.0,2.03821
1952200.0,1.61787
1952930.0,1.30201
1953380.0,1.18537
1954680.0,1.63533
1954860.0,1.66747
1955300.0,1.57633
1955750.0,1.37748
1957380.0,1.22768
1958660.0,1.3454
1958760.0,1.41062
1959020.0,1.7293
1960130.0,2.17534
1960500.0,1.98485
1961250.0,2.05205
1962000.0,1.95485
1963400.0,1.34414
1963490.0,1.3143
1963940.0,1.37324
1964530.0,1.63775
1964730.0,1.78498
1965430.0,2.70118
1966190.0,3.24808
1966600.0,3.17786
1967010.0,2.76709
1967680.0,1.54269
1967830.0,1.43506
1968430.0,1.31494
1969480.0,1.24987
1969780.0,1.24121
1970270.0,1.28001
1970390.0,1.34743
1971730.0,2.45953
1972710.0,2.81085
1973120.0,2.69674
1973530.0,2.41262
1974660.0,2.16792
1975550.0,2.18834
1976180.0,2.49139
1976470.0,2.68914
1977680.0,3.16551
1978410.0,2.74789
1978440.0,2.74761
1978810.0,2.77107
1979110.0,3.02852
1980320.0,3.55972
1981440.0,2.93631
1981600.0,2.8638
1982280.0,2.73634
1983290.0,2.12064
1984480.0,1.27274
1984940.0,1.18425
1985260.0,1.02972
1985310.0,1.0244
1985430.0,1.09683
1986080.0,1.60002
1987210.0,1.75555
1988880.0,2.35971
1989950.0,2.41129
1990710.0,2.65072
1991400.0,2.67278
1991780.0,2.81208
1992160.0,2.75132
1993300.0,2.20119
1994140.0,2.01301
1994620.0,2.0416
1995230.0,2.4306
1996070.0,3.24446
1996450.0,3.33233
1996870.0,3.21239
1998210.0,2.4321
1998750.0,1.98962
1999890.0,1.33123
1999970.0,1.30694
2000330.0,1.50796
2001890.0,2.49717
2002660.0,2.64715
2003040.0,2.44468
2003810.0,2.55486
2005430.0,1.71279
2006200.0,1.23872
2006280.0,1.20842
2006570.0,1.31567
2008780.0,2.27417
2009170.0,2.34918
2009360.0,2.36319
2009940.0,2.27839
2011370.0,1.75479
2011910.0,1.65903
2013260.0,1.5994
2014000.0,1.59287
2016260.0,2.75144
2016410.0,2.80355
2016800.0,2.78477
2017260.0,2.87242
2018350.0,3.62639
2018820.0,3.74738
2019280.0,3.53578
2020060.0,2.86336
2020840.0,2.68966
2021540.0,2.71062
2022420.0,1.99304
2023100.0,1.60558
2023490.0,1.49173
2024280.0,1.52147
2025070.0,1.86892
2025850.0,3.03559
2026240.0,3.36084
2026710.0,3.48269
2027060.0,3.31186
2027960.0,2.5527
2028670.0,2.16813
2029140.0,2.09214
2029450.0,1.95069
2029640.0,1.94202
2029840.0,1.95161
2030630.0,2.38266
2031100.0,2.48045
2031920.0,2.076
2032200.0,1.97688
2032590.0,1.93274
2032980.0,1.95315
2033380.0,2.21861
2034870.0,4.66395
2035080.0,4.88298
2035130.0,4.8854
2035620.0,4.81738
2036210.0,4.43881
2038180.0,1.81823
2038580.0,1.63122
2039020.0,1.82018
2039220.0,2.08341
2040510.0,3.98467
2041030.0,4.5134
2042020.0,3.36951
2042610.0,2.80963
2044110.0,2.94335
2045060.0,2.84688
2046850.0,2.08379
2047450.0,1.88184
2047820.0,1.94719
2048640.0,2.52389
2049110.0,2.74179
2049430.0,2.79014
2050470.0,2.44256
2051020.0,2.51479
2052140.0,2.5324
2052770.0,2.35136
2053750.0,1.42226
2053940.0,1.29563
2053960.0,1.29307
2054310.0,1.33306
2054710.0,1.7122
2055590.0,3.00088
2055910.0,3.20217
2057240.0,2.48976
2057430.0,2.40755
2057750.0,2.39429
2059190.0,2.79317
2060390.0,3.74362
2060790.0,3.85032
2061190.0,3.78153
2061590.0,3.22215
2062260.0,2.68459
2062800.0,2.34769
2064090.0,3.13853
2064410.0,2.83742
2065130.0,2.62619
2065290.0,2.60902
2065700.0,2.64064
2066340.0,2.90697
2066580.0,2.96392
2066870.0,2.80197
2068920.0,2.48694
2069520.0,2.67084
2069930.0,2.93548
2070530.0,3.40681
2071220.0,3.65508
2071420.0,3.74625
2071820.0,3.65127
2073040.0,2.16929
2073780.0,1.88455
2075550.0,1.30599
2075880.0,1.14406
2077100.0,1.30061
2077270.0,1.37966
2077660.0,1.6454
2078640.0,1.95429
2078880.0,2.05844
2079290.0,2.44199
2079610.0,2.54077
2080250.0,2.45787
2081320.0,2.18394
2081730.0,1.88892
2082300.0,1.73107
2082950.0,1.46536
2083340.0,1.57981
2084520.0,2.70983
2085010.0,3.09236
2085580.0,3.01114
2086150.0,2.81894
2087780.0,1.60303
2088600.0,1.29631
2089660.0,1.64983
2090730.0,1.80732
2094920.0,3.17108
2095350.0,2.69821
2095910.0,2.5225
2097550.0,2.20415
2098380.0,1.90056
2099780.0,1.8619
2100520.0,2.22241
2101180.0,1.99779
2102090.0,1.16718
2102500.0,1.09855
2103830.0,1.46837
2104740.0,1.34459
2105320.0,1.07724
2105400.0,1.0544
2105650.0,1.15918
2110390.0,2.15162
2112210.0,1.2189
2113040.0,1.10952
2114290.0,1.08833
2115050.0,1.16149
2115810.0,1.34083
2118150.0,2.58029
2118900.0,2.34705
2120160.0,1.50515
2120870.0,1.61002
2121580.0,2.00044
2122840.0,3.45011
2123260.0,3.50716
2123730.0,3.17029
2124770.0,2.15246
2124850.0,2.13826
2125260.0,2.16884
2126530.0,3.37888
2126960.0,3.66676
2127590.0,3.41586
2128220.0,3.02993
2129660.0,3.07917
2130320.0,3.57881
2130830.0,3.66151
2131250.0,3.88558
2131800.0,3.38836
2134210.0,3.15785
2135640.0,1.89002
2135980.0,1.7713
2136200.0,1.76532
2136410.0,1.78547
2137630.0,3.17683
2137970.0,3.28624
2138190.0,3.31311
2138530.0,3.12985
2139880.0,3.17857
2141160.0,4.55723
2141670.0,4.59234
2142140.0,4.466
2143540.0,3.16314
2144560.0,3.06694
2145750.0,2.47384
2146310.0,2.32579
2146800.0,2.3592
2148200.0,3.7138
2148590.0,4.08467
2149160.0,3.80581
2150120.0,3.63103
2150740.0,3.34292
2151410.0,2.76933
2153550.0,2.11967
2154580.0,2.19566
2156680.0,1.16364
2157320.0,0.889195
2157920.0,0.863489
2158480.0,0.921072
2158570.0,0.966974
2159300.0,1.72737
2159900.0,2.07699
2161110.0,1.98375
2162490.0,2.56912
2164640.0,1.18957
2165080.0,1.10175
2165720.0,1.11743
2166370.0,1.19386
2168970.0,1.89375
2169440.0,1.65327
2171290.0,1.34808
2171850.0,1.19159
2172530.0,0.90877
2172700.0,0.770041
2172900.0,0.676402
2172960.0,0.657313
2173260.0,0.692092
2173560.0,0.792687
2174000.0,0.969504
2175220.0,1.58616
2175660.0,1.61797
2176690.0,1.27701
2177210.0,1.05448
2177310.0,1.02496
2177560.0,1.11439
2177880.0,1.27839
2178680.0,1.78344
2180450.0,3.4714
2180830.0,3.70011
2181320.0,3.75438
2181780.0,3.68794
2183180.0,2.35548
2183530.0,2.29287
2184060.0,2.36831
2184930.0,2.63665
2185280.0,3.19583
2185720.0,3.48731
2186240.0,3.56177
2186680.0,3.43692
2187120.0,2.92148
2188960.0,1.5677
2189490.0,1.4682
2190280.0,1.55404
2190980.0,2.26225
2192920.0,2.88505
2193540.0,2.93466
2194030.0,2.80181
2195120.0,1.87392
2195560.0,1.6528
2197550.0,2.24286
2198210.0,2.31245
2200070.0,3.27542
2200510.0,3.34
2201000.0,3.24299
2201490.0,2.70889
2203170.0,1.82755
2203660.0,1.96003
2204150.0,1.98044
2206010.0,1.1867
2206280.0,1.04933
2206810.0,1.02156
2207260.0,1.06429
2207700.0,1.22242
2208150.0,1.52459
2208680.0,2.04022
2209930.0,2.64114
2210370.0,3.03636
2210820.0,3.16624
2211260.0,3.561
2212240.0,3.43314
2213230.0,2.65302
2213940.0,2.52038
2216820.0,2.74435
2218520.0,1.91227
2219330.0,2.04138
2219900.0,2.00322
2220850.0,1.7044
2221690.0,1.1078
2221750.0,1.08079
2222590.0,1.18289
2223020.0,1.32573
2223140.0,1.39837
2224450.0,2.59817
2225040.0,2.52837
2225620.0,2.1053
2226250.0,1.98451
2226680.0,2.00761
2227780.0,2.85586
2229590.0,2.32868
2230020.0,2.58731
2231300.0,3.82986
2232120.0,4.0306
2233680.0,3.44745
2234200.0,3.20813
2235390.0,2.10413
2235470.0,2.05321
2236560.0,2.46059
2236920.0,2.53378
2237280.0,2.86631
2237740.0,2.69831
2238190.0,2.61419
2239550.0,1.84667
2240740.0,1.62587
2241010.0,1.59953
2242440.0,2.22141
2242920.0,2.63064
2243190.0,2.72841
2243740.0,2.75121
2244190.0,2.91265
2244740.0,2.85178
2245290.0,2.29729
2246110.0,1.9586
2247660.0,1.91135
2248310.0,2.31603
2248960.0,2.47081
2249780.0,3.01856
2250300.0,2.95076
2251160.0,2.23437
2251980.0,2.08183
2252530.0,2.16658
2253080.0,2.41702
2254000.0,3.25438
2254820.0,3.20528
2256530.0,1.24577
2256710.0,1.02017
2256760.0,0.977459
2256990.0,0.907124
2257190.0,0.868653
2257290.0,0.909402
2258250.0,1.66626
2259420.0,3.07804
2259980.0,3.27419
2260480.0,3.23277
2262370.0,2.58111
2262740.0,2.23636
2263990.0,2.17113
2264220.0,2.1516
2265140.0,2.85412
2266070.0,3.24442
2267460.0,2.71103
2267920.0,2.35771
2268900.0,2.3941
2269380.0,2.70114
2269870.0,3.0201
2270420.0,2.80407
2271540.0,2.15377
2271720.0,2.08092
2272180.0,2.14351
2272720.0,2.6056
2273210.0,3.12516
2273960.0,3.20917
2274900.0,2.47197
2275630.0,2.03473
2276000.0,1.95247
2276460.0,2.0563
2277050.0,2.5249
2277400.0,2.8489
2278190.0,3.05848
2278420.0,3.08029
2278810.0,2.93312
2279730.0,2.26776
2280200.0,1.98397
2281230.0,1.86842
2281690.0,2.00835
2282720.0,1.37749
2283100.0,1.29437
2284270.0,1.54678
2284390.0,1.66881
2284890.0,2.44031
2285450.0,2.63224
2286600.0,2.47872
2286860.0,2.24431
2287310.0,2.29666
2287760.0,2.48596
2288650.0,2.97855
2289110.0,3.83621
2290240.0,4.09679
2291230.0,3.77943
2292220.0,3.55327
2293530.0,1.67265
2293950.0,1.36001
2294010.0,1.33153
2294950.0,1.48663
2295070.0,1.54887
2295890.0,2.63819
2297120.0,2.93697
2297970.0,2.55614
2298350.0,2.63954
2299770.0,3.91932
2300240.0,3.84336
2300710.0,3.21843
2301940.0,2.11112
2303650.0,2.09083
2304570.0,1.89093
2305360.0,1.6604
2306590.0,1.56857
2307420.0,1.78818
2308170.0,2.42809
2309250.0,3.37287
2310300.0,3.64586
2310780.0,4.04481
2311830.0,4.56225
2312300.0,4.54523
2312780.0,4.30375
2313260.0,3.59637
2313800.0,3.14075
2314310.0,2.48488
2315640.0,2.02195
2316120.0,1.96078
2317510.0,2.8632
2319950.0,3.06348
2321020.0,3.40035
2322580.0,2.80312
2323480.0,1.67781
2323520.0,1.64753
2324240.0,1.75618
2326400.0,2.15522
2327560.0,1.95781
2331180.0,2.19048
2332190.0,2.53893
2333730.0,4.19579
2334220.0,4.28872
2336740.0,2.48767
2337030.0,2.26473
2337610.0,2.15333
2339840.0,2.28054
2341590.0,2.07148
2343730.0,1.39989
2344510.0,1.24618
2344990.0,1.03449
2345360.0,1.09213
2345480.0,1.12591
2347080.0,2.3746
2348020.0,2.9423
2348890.0,3.17275
2349060.0,3.17754
2349580.0,3.17009
2350260.0,2.87004
2352020.0,2.57456
2352760.0,2.90546
2353980.0,2.9445
2355200.0,2.79777
2356430.0,2.48822
2356940.0,2.09309
2357530.0,1.96288
2358560.0,2.09956
2359590.0,2.64849
2362450.0,3.29451
2362990.0,3.25981
2363530.0,3.07383
2364810.0,2.89024
2366290.0,3.30152
2368170.0,3.07221
2369260.0,1.9441
2370050.0,1.98746
2372720.0,2.67728
2373020.0,2.71998
2374800.0,1.67762
2376990.0,1.31171
2378180.0,1.14295
2378960.0,1.17841
2379190.0,1.33384
2379970.0,1.93939
2380470.0,2.01058
2380970.0,1.97344
2381470.0,1.71191
2381570.0,1.70258
2382260.0,1.71035
2383060.0,1.85703
2384460.0,2.88236
2385700.0,2.72442
2387760.0,2.15293
2388810.0,2.14753
2388960.0,2.15888
2390060.0,2.81255
2391570.0,2.77906
2393710.0,1.16879
2393780.0,1.13164
2394690.0,1.23524
2394830.0,1.269
2396010.0,1.9522
2396710.0,2.14978
2398220.0,3.68261
2399730.0,4.03906
2400830.0,3.55295
2402660.0,2.10338
2403770.0,1.87748
2405100.0,1.93453
2405900.0,2.5685
2406400.0,2.64425
2407920.0,2.0858
2408430.0,2.00314
2410200.0,2.34276
2411270.0,2.69223
2412080.0,2.86688
2412690.0,2.83576
2413880.0,2.48809
2415640.0,1.91087
2417020.0,2.11752
2418400.0,2.1747
2419310.0,1.85041
2420440.0,2.13562
2420820.0,2.1479
2420950.0,2.13169
2421400.0,1.73194
2422990.0,1.0569
2423530.0,1.14067
2424420.0,1.48119
2426060.0,2.81907
2427180.0,2.67723
2429660.0,1.79219
2430530.0,1.85446
2430700.0,1.89232
2432430.0,3.40123
2432510.0,3.41401
2433050.0,3.38076
2434920.0,2.08531
2435340.0,2.02784
2436210.0,2.19529
2438120.0,3.20945
2440080.0,3.22603
2441220.0,3.62923
2441990.0,3.27313
2444740.0,3.25279
2446720.0,2.53431
2449520.0,2.14731
2450200.0,2.17468
2451430.0,2.79225
2451760.0,2.93236
2451810.0,2.93252
2453480.0,2.83983
2455980.0,2.49767
2456470.0,2.9701
2457550.0,3.12884
2458400.0,2.65236
2458740.0,2.60013
2460270.0,2.59483
2461100.0,2.37585
2461730.0,2.0546
2462890.0,1.89159
2464540.0,2.59601
2465090.0,2.64368
2466030.0,2.40334
2467080.0,2.82472
2469050.0,2.28936
2469710.0,1.96633
2470340.0,2.1226
2471400.0,2.77757
2471930.0,2.91041
2472830.0,2.67055
2473530.0,2.19493
2475250.0,2.34207
2476280.0,2.80728
2477600.0,2.16364
2478920.0,1.44958
2479060.0,1.43939
2486620.0,1.44911
2488100.0,1.893
2488120.0,1.89322
2488450.0,1.88249
2489650.0,1.37609
2490980.0,1.63786
2491110.0,1.73087
2491990.0,2.59115
2493490.0,3.86807
2494450.0,3.38808
2495630.0,3.01061
2497020.0,2.74112
2498220.0,2.75572
2498410.0,2.67937
2498730.0,2.4565
2500770.0,2.20109
2501840.0,2.4157
2505170.0,1.70773
2505920.0,1.30368
2506800.0,1.55029
2506970.0,1.65059
2508720.0,3.19449
2509640.0,3.11115
2509870.0,2.92579
2510560.0,2.23781
2511740.0,1.92323
2513280.0,1.70814
2514030.0,1.45885
2514680.0,1.48889
2515330.0,1.61501
2516740.0,3.1564
2517500.0,3.46884
2518640.0,2.6187
2519900.0,1.95377
2520950.0,1.55241
2522280.0,1.13752
2522380.0,1.11875
2523310.0,1.46651
2526090.0,2.67276
2526620.0,2.90249
2528200.0,3.25476
2528590.0,3.30728
2532520.0,2.81503
2533500.0,2.38055
2536680.0,2.17521
2541510.0,2.11826
2542860.0,1.9042
2544590.0,1.49737
2547350.0,2.67594
2549000.0,2.78305
2550160.0,2.67159
2551320.0,2.27043
2553040.0,3.1461
2554080.0,3.27859
2554920.0,3.12213
2556320.0,2.57987
2557870.0,3.18868
2560320.0,2.83768
2562760.0,2.92349
2567000.0,2.2884
2567920.0,2.52927
2569450.0,2.59759
2571020.0,2.29951
2572120.0,2.62216
2572200.0,2.62235
2573260.0,2.61358
2574830.0,1.83354
2575390.0,1.6603
2576170.0,1.72428
2577180.0,2.22846
2577740.0,2.30917
2580110.0,1.49764
2580480.0,1.43276
2580660.0,1.41627
2581280.0,1.49638
2581900.0,1.64518
2584150.0,2.71861
2586300.0,3.20508
2587200.0,3.05728
2588360.0,2.71407
2589120.0,2.41264
2591640.0,1.885
2591950.0,1.82979
2592570.0,1.87318
2593190.0,2.03931
2595630.0,2.17813
2596250.0,2.19638
2597260.0,2.10366
2597870.0,1.91208
2598430.0,1.60247
2599340.0,1.47861
2601730.0,2.35764
2602530.0,2.38044
2604350.0,2.05604
2606180.0,2.21558
2606980.0,1.82611
2607090.0,1.79228
