92-U-238(n,elastic) ENDF/B-VII.1
3573.64,99.0656
3574.17,159.771
3574.45,183.218
3574.73,193.439
3574.77,193.732
3574.99,190.057
3575.29,172.852
3576.16,93.5241
3576.47,71.3649
3576.7,58.5976
3576.94,49.1375
3577.24,40.9319
3577.58,34.8335
3577.93,30.9293
3578.45,27.2105
3579.21,23.8673
3580.4,20.8156
3581.95,18.4874
3584.5,16.2431
3591.79,12.4129
3593.1,11.5264
3593.5,11.8705
3593.81,12.9318
3594.07,14.6271
3594.38,17.7867
3595.24,29.2314
3595.57,31.6702
3595.72,31.9877
3596.04,30.9879
3596.52,26.5901
3597.08,20.9032
3597.45,18.2901
3597.95,16.2865
3598.69,14.8693
3599.35,14.1466
3600.96,13.2543
3608.12,11.4502
3615.54,9.61351
3618.81,8.35049
3620.72,7.19614
3621.6,6.68299
3621.89,6.74066
3622.25,7.2364
3622.59,8.29827
3623.04,10.4772
3623.55,13.0593
3623.89,13.8478
3623.96,13.8684
3624.18,13.6032
3624.5,12.393
3625.43,7.06139
3625.74,5.60112
3626.06,4.47489
3626.43,3.50708
3626.69,2.99779
3626.87,2.76208
3627.07,2.64599
3627.19,2.69342
3627.33,2.92352
3627.45,3.29393
3627.57,3.88742
3627.68,4.70581
3627.79,5.8458
3627.9,7.50493
3628.02,9.80903
3628.15,12.9551
3628.28,17.3512
3628.41,23.1072
3628.56,31.0943
3628.72,42.2049
3628.91,58.7052
3629.14,83.9297
3629.58,141.294
3629.96,189.371
3630.26,215.32
3630.53,224.581
3630.59,224.585
3630.85,216.295
3631.22,186.929
3631.92,112.666
3632.24,85.7709
3632.51,68.6691
3632.81,55.6691
3633.1,46.8009
3633.46,39.5774
3633.93,33.9519
3634.45,29.9678
3635.3,26.0372
3636.39,23.0229
3638.42,20.2105
3639.62,18.7483
3641.87,17.105
3645.73,15.5307
3653.28,13.8437
3661.13,12.5695
3662.83,12.785
3672.59,11.3758
3673.77,11.4232
3684.27,8.92314
3687.6,6.65742
3688.85,5.4047
3690.33,3.44449
3690.59,3.28333
3690.61,3.28266
3690.77,3.36732
3690.91,3.62913
3691.03,4.05011
3691.16,4.74159
3691.28,5.77818
3691.4,7.25936
3691.53,9.29957
3691.65,12.0259
3691.79,15.9782
3691.92,20.8408
3692.07,28.216
3692.25,38.727
3692.44,53.7518
3692.71,78.6946
3693.31,140.343
3693.6,162.376
3693.87,172.558
3693.95,173.324
3694.24,167.379
3694.55,148.82
3695.33,84.0999
3695.62,65.0629
3695.87,52.8435
3696.15,43.0671
3696.45,35.9707
3696.76,31.1833
3697.2,26.975
3697.73,23.9626
3698.56,21.1367
3699.94,18.4625
3701.71,16.5218
3704.58,14.6866
3712.23,11.4278
3713.85,10.2018
3714.62,9.61595
3714.9,9.79389
3715.12,10.3367
3715.34,11.4425
3715.56,13.4488
3715.79,16.5283
3716.05,21.4263
3716.41,30.3416
3716.91,43.0527
3717.23,48.0062
3717.44,49.071
3717.7,47.802
3718.05,42.5328
3718.79,27.6767
3719.06,23.4985
3719.4,19.9345
3719.73,17.7714
3720.23,15.9873
3721.0,14.5909
3722.11,13.4618
3727.44,10.7877
3729.63,9.24487
3730.77,8.01974
3731.71,6.75795
3731.97,6.66095
3732.15,6.85912
3732.34,7.46462
3732.5,8.43724
3732.66,10.0011
3732.81,12.1668
3732.95,15.0132
3733.12,19.5987
3733.3,26.1071
3733.52,36.2087
3733.84,54.4037
3734.36,85.7407
3734.67,98.4179
3734.93,102.597
3734.97,102.645
3735.27,98.2315
3735.63,84.4349
3736.25,53.875
3736.53,43.0395
3736.81,34.9024
3737.08,29.2242
3737.37,25.2702
3737.77,22.0749
3738.24,19.9504
3738.94,18.2095
3740.01,16.6688
3741.55,15.3786
3746.24,13.3952
3758.2,10.667
3761.09,9.46163
3762.94,8.06805
3763.0,8.06117
3763.3,8.28626
3763.55,8.98253
3763.73,9.98602
3763.91,11.5473
3764.11,14.0819
3764.31,17.56
3764.59,23.7746
3765.31,43.2058
3765.63,48.6411
3765.87,50.0424
3766.11,48.8547
3766.46,43.3891
3767.19,27.3204
3767.52,21.8998
3767.81,18.4685
3768.15,15.8919
3768.54,14.2327
3769.08,13.0113
3770.37,11.5693
3775.21,8.13614
3776.93,6.45058
3778.04,4.95349
3778.96,3.54063
3779.25,3.28509
3779.32,3.27178
3779.5,3.37771
3779.64,3.66697
3779.74,4.05361
3779.88,4.80601
3779.99,5.78779
3780.11,7.24094
3780.23,9.10752
3780.35,11.7092
3780.48,15.4903
3780.62,20.6573
3780.78,28.1782
3780.95,38.801
3781.16,54.5928
3781.41,79.0715
3782.12,157.607
3782.43,181.237
3782.69,190.181
3782.74,190.521
3782.98,186.6
3783.3,168.541
3784.19,91.1858
3784.49,70.9286
3784.75,58.1247
3785.0,48.7453
3785.32,40.71
3785.66,35.1689
3786.12,30.5312
3786.68,27.1387
3787.5,24.0399
3788.77,21.2041
3790.3,19.2036
3793.2,17.0648
3798.06,15.2437
3807.91,13.4535
3824.28,11.7246
3825.68,11.8295
3830.6,10.5946
3831.09,10.7598
3831.77,11.7006
3832.67,13.2722
3832.99,13.4132
3833.59,12.922
3834.63,11.5328
3835.14,11.143
3838.07,10.3065
3844.17,8.86271
3847.67,7.61942
3850.12,6.32057
3851.88,4.97878
3853.15,3.68773
3854.45,2.13648
3854.7,1.92323
3854.93,1.8468
3855.06,1.89705
3855.2,2.06209
3855.33,2.34278
3855.45,2.79134
3855.56,3.38496
3855.67,4.2117
3855.78,5.4006
3855.9,6.89948
3856.02,9.08846
3856.15,12.1102
3856.28,16.0253
3856.42,21.5307
3856.57,29.0215
3856.73,39.5184
3856.93,55.2695
3857.17,79.4508
3857.56,126.233
3858.0,180.961
3858.32,208.981
3858.62,220.123
3858.67,220.334
3858.89,215.752
3859.18,197.568
3859.75,141.33
3860.16,102.105
3860.47,79.1217
3860.76,62.5489
3861.02,52.3659
3861.35,43.2741
3861.72,36.5814
3862.2,31.1395
3862.83,26.8163
3863.75,22.9441
3864.86,19.9492
3866.82,16.5271
3870.3,11.8268
3870.98,10.7075
3871.09,10.6532
3871.31,10.8544
3871.53,11.7132
3871.7,13.0047
3871.86,14.9384
3872.03,17.9891
3872.2,22.1843
3872.41,29.0056
3872.68,40.2002
3873.4,75.2197
3873.71,85.3763
3874.0,88.5571
3874.3,85.0051
3874.63,75.1435
3875.32,48.2815
3875.66,38.103
3875.94,32.0404
3876.26,27.4334
3876.61,24.3553
3877.02,22.1677
3877.68,20.2175
3878.73,18.5032
3881.15,16.4505
3885.1,14.5563
3895.88,10.658
3897.71,8.70648
3898.94,7.02497
3899.67,5.94907
3899.88,5.84351
3900.06,5.98849
3900.23,6.43426
3900.4,7.32959
3900.55,8.62644
3900.7,10.6201
3900.83,13.1819
3900.97,16.5857
3901.12,21.2548
3901.3,28.8422
3901.5,39.3997
3901.78,57.4493
3902.42,104.617
3902.72,120.257
3903.01,126.582
3903.06,126.71
3903.31,123.242
3903.62,110.848
3904.46,62.358
3904.76,49.3257
3905.04,39.8803
3905.35,33.0981
3905.68,28.3495
3906.02,25.2916
3906.51,22.5909
3907.4,19.8211
3908.92,17.1902
3912.25,13.0044
3913.02,12.1327
3913.34,12.4312
3913.58,13.3826
3913.81,15.145
3914.04,18.0311
3914.28,22.4233
3914.55,29.2392
3915.3,51.508
3915.63,57.7034
3915.9,59.1483
3916.14,57.5542
3916.47,51.9191
3917.24,34.2708
3917.6,27.9953
3917.96,23.9253
3918.4,21.1119
3918.92,19.3822
3920.07,17.6664
3922.55,16.0156
3925.5,14.9184
3926.76,14.7108
3928.17,15.0088
3929.35,14.3648
3930.99,13.3207
3931.79,13.111
3932.72,13.3159
3933.97,14.1809
3934.64,13.6231
3936.13,10.9085
3937.6,8.94326
3937.92,8.76592
3938.17,9.03519
3938.37,9.69029
3938.56,10.9457
3938.75,13.0269
3938.91,15.5591
3939.1,19.727
3939.3,25.2365
3939.56,34.9749
3940.3,67.2602
3940.62,76.6927
3940.89,79.5149
3941.15,77.5328
3941.48,69.5864
3942.29,41.7975
3942.61,33.6643
3942.93,27.8463
3943.25,24.0884
3943.63,21.3915
3944.07,19.6529
3944.94,17.8218
3946.4,16.1923
3951.22,12.6797
3952.8,10.8588
3952.89,10.8411
3953.22,11.2287
3953.43,12.0848
3953.64,13.6853
3953.85,16.2769
3954.05,19.8483
3954.27,25.1643
3954.57,34.4504
3955.22,57.1485
3955.55,64.5905
3955.84,66.6472
3956.17,63.5371
3956.55,54.829
3957.19,37.4513
3957.53,30.6151
3957.84,26.2374
3958.16,23.4025
3958.56,21.2712
3958.96,20.0446
3959.76,18.6986
3961.61,17.1903
3964.67,16.2232
3971.45,15.0966
3988.3,13.9971
3998.84,13.5723
3999.65,13.576
4008.37,13.2948
4009.47,13.3073
4014.89,12.9709
4017.03,13.1729
4024.62,12.7696
4024.77,12.7697
4035.17,11.8562
4036.14,11.7292
4036.89,11.9182
4038.45,13.6397
4038.52,13.6512
4039.03,13.2347
4039.91,11.5649
4040.08,11.4769
4040.37,11.8708
4040.6,12.8658
4040.81,14.4741
4041.06,17.2716
4041.4,22.5542
4042.08,34.2733
4042.42,37.8586
4042.64,38.5481
4042.94,37.3352
4043.39,32.2151
4044.03,23.6067
4044.42,19.8312
4044.8,17.474
4045.06,16.4998
4045.69,15.2529
4046.31,14.6752
4048.8,13.7191
4060.38,12.2528
4062.87,11.6307
4063.43,12.0233
4063.9,13.2335
4064.4,15.5576
4065.11,19.1469
4065.52,19.9676
4065.57,19.9727
4066.0,19.258
4067.07,15.379
4067.45,14.4895
4068.2,13.5986
4070.68,12.8812
4080.71,11.9307
4081.9,12.0671
4083.36,11.5897
4086.49,10.2857
4088.37,8.95261
4088.73,9.26073
4088.97,10.0384
4089.18,11.3726
4089.39,13.3675
4089.6,16.4838
4089.82,20.6891
4090.15,28.8771
4090.79,46.2116
4091.12,52.1161
4091.38,53.6264
4091.69,51.7664
4092.04,45.9306
4092.75,30.6899
4093.09,25.1745
4093.43,21.3934
4093.81,18.8455
4094.27,17.1431
4095.01,15.8675
4096.72,14.6509
4100.4,13.6702
4111.29,12.6536
4120.0,11.9438
4123.87,11.3494
4124.3,11.5494
4124.71,12.4746
4125.04,14.0678
4125.46,17.1682
4126.15,22.8399
4126.53,24.4261
4126.66,24.5512
4127.1,23.4296
4128.12,17.2111
4128.53,15.496
4128.94,14.4636
4129.66,13.6215
4131.59,13.0213
4132.61,12.9417
4134.31,13.1717
4138.4,12.4736
4147.35,11.937
4149.15,12.0524
4154.85,11.3554
4160.39,10.6199
4162.96,9.91581
4163.81,9.83551
4164.24,10.1436
4164.66,10.9668
4165.23,12.9823
4165.8,15.1457
4166.19,15.7249
4166.56,15.1681
4167.25,12.83
4167.36,12.7004
4167.58,13.063
4167.75,14.0734
4167.94,16.2651
4168.13,19.5962
4168.34,24.9724
4168.58,32.7335
4169.38,64.789
4169.7,73.3303
4169.99,75.6495
4170.27,72.9055
4170.67,62.7201
4171.37,39.8214
4171.7,31.597
4171.97,26.6233
4172.31,22.5379
4172.64,20.0142
4173.04,18.2164
4173.8,16.4426
4175.07,14.9399
4177.47,13.2277
4177.52,13.2217
4178.02,13.5424
4178.42,14.5395
4178.94,16.975
4179.7,21.1067
4180.14,21.9974
4180.54,21.4016
4181.7,16.9011
4182.29,15.7777
4184.21,14.8036
4185.69,13.7456
4189.28,13.1608
4205.08,11.815
4207.47,11.2576
4209.25,10.5455
4209.63,10.8323
4209.95,11.6488
4210.27,13.2911
4210.61,16.1514
4211.13,22.2814
4211.63,27.8499
4211.98,29.8494
4212.09,30.0283
4212.42,29.2654
4212.91,25.5325
4213.56,19.6343
4213.99,17.0145
4214.5,15.2461
4215.09,14.3072
4216.32,13.5818
4220.31,12.7993
4224.81,12.1981
4225.85,12.643
4227.09,13.7432
4227.31,13.7806
4229.22,12.8674
4234.73,12.3494
4256.82,11.562
4257.81,11.8272
4258.51,12.793
4259.86,16.5343
4260.24,16.9032
4260.71,16.342
4261.81,13.1406
4262.31,12.2393
4262.82,11.8265
4265.64,11.536
4278.1,11.0675
4278.35,11.0677
4289.39,10.0603
4292.67,9.42359
4295.34,8.4421
4296.86,7.35338
4297.55,6.76756
4297.68,6.71826
4298.01,6.8811
4298.21,7.32169
4298.4,8.18356
4298.56,9.31796
4298.76,11.3062
4298.95,14.1366
4299.16,18.4633
4299.41,25.0749
4299.79,37.4239
4300.28,54.0518
4300.61,61.3979
4300.92,63.5204
4301.16,61.7738
4301.49,55.5377
4302.35,32.183
4302.68,25.2446
4302.98,20.8627
4303.28,17.8721
4303.63,15.6283
4304.1,13.7556
4304.87,11.9314
4305.48,11.1287
4305.56,11.1126
4305.86,11.4169
4306.09,12.2078
4306.35,13.9384
4306.56,16.2335
4306.83,20.3437
4307.16,27.0658
4307.82,42.0593
4308.17,46.9333
4308.41,48.0262
4308.75,46.2102
4309.17,40.037
4309.85,27.8721
4310.19,23.2571
4310.52,20.1723
4310.93,17.8266
4311.42,16.3107
4312.33,14.9921
4314.12,13.9487
4314.71,13.8644
4316.34,14.2858
4317.21,13.8395
4318.72,12.3734
4321.89,11.0047
4323.58,9.9021
4323.65,9.90196
4324.03,10.272
4324.33,11.2842
4324.58,12.8941
4324.83,15.3975
4325.09,19.184
4325.49,26.6326
4326.05,37.1716
4326.39,41.1888
4326.63,42.061
4326.91,40.9248
4327.28,36.7014
4328.08,24.8374
4328.46,20.7084
4328.84,18.0406
4329.22,16.4639
4329.89,15.0945
4330.99,14.125
4333.56,13.0031
4334.42,13.5156
4335.64,15.0377
4335.82,15.0959
4336.69,14.5531
4338.06,13.3957
4341.59,12.7248
4359.71,11.2681
4365.31,10.3212
4366.84,9.62127
4368.32,8.69233
4368.62,8.82163
4368.91,9.42171
4369.13,10.3735
4369.36,12.065
4369.61,14.7077
4369.85,18.3329
4370.24,25.8591
4370.81,37.4281
4371.16,41.8333
4371.4,42.8013
4371.72,41.3178
4372.11,36.1751
4372.84,24.2148
4373.16,20.1042
4373.5,17.088
4373.85,15.3618
4374.13,14.8136
4374.26,14.8052
4374.6,15.5203
4374.93,17.2395
4375.95,24.9916
4376.34,26.2838
4376.41,26.3209
4376.83,25.314
4378.04,17.8982
4378.58,15.9126
4379.15,14.8405
4379.92,14.18
4381.45,13.5585
4386.89,12.6663
4395.05,11.8629
4396.2,12.2958
4397.43,13.0151
4397.56,13.0196
4400.28,12.2067
4408.43,11.7746
4409.34,11.7817
4426.96,10.726
4431.08,9.97367
4433.06,9.05679
4433.98,8.58197
4434.31,8.82564
4434.53,9.3541
4434.73,10.1927
4434.94,11.6149
4435.15,13.6939
4435.42,17.4261
4435.75,23.6761
4436.45,38.2598
4436.8,42.8968
4437.05,43.9823
4437.38,42.4306
4437.79,37.0331
4438.45,26.0666
4438.79,21.7543
4439.08,19.055
4439.49,16.6139
4440.02,15.0188
4440.95,13.8562
4443.13,12.8261
4448.54,11.9797
4465.74,11.0659
4467.33,11.1019
4487.6,9.80423
4488.43,9.93991
4489.08,10.4255
4490.32,11.8167
4490.52,11.8662
4491.19,11.3725
4492.28,9.82462
4492.98,9.31334
4499.43,7.94178
4501.96,7.11407
4502.27,7.10685
4503.71,7.48865
4504.42,7.20833
4507.93,3.56852
4508.91,2.44699
4509.21,2.19439
4509.41,2.12396
4509.61,2.1994
4509.75,2.37527
4509.88,2.69502
4510.02,3.20759
4510.14,3.91762
4510.27,4.91204
4510.4,6.2631
4510.52,8.05378
4510.66,10.553
4510.8,14.0086
4510.94,18.4369
4511.11,25.0906
4511.28,33.5005
4511.48,46.1003
4511.73,65.6993
4512.1,100.653
4512.67,156.201
4512.99,178.223
4513.3,187.392
4513.36,187.735
4513.65,182.623
4514.05,160.281
4514.93,91.9524
4515.28,71.068
4515.58,57.8904
4515.87,48.2798
4516.18,41.1195
4516.6,34.7586
4517.1,30.0547
4517.75,26.3434
4518.55,23.454
4519.9,20.4815
4521.79,18.0974
4524.58,16.1236
4529.22,14.2917
4532.58,13.6046
4539.07,11.7419
4541.09,10.5391
4541.83,9.95298
4542.14,9.90795
4542.45,10.2618
4542.68,10.9964
4542.94,12.5405
4543.17,14.7153
4543.4,17.7833
4543.71,23.3942
4544.55,41.9684
4544.9,46.8118
4545.16,47.907
4545.51,45.9919
4545.95,39.5616
4546.63,27.9734
4547.04,22.8626
4547.39,19.9863
4547.82,17.8698
4548.34,16.5394
4549.31,15.392
4551.94,14.1536
4559.67,12.7579
4564.34,11.9786
4566.42,11.1426
4566.82,11.3247
4567.15,11.922
4567.44,12.9713
4567.83,15.3036
4568.88,24.1805
4569.28,25.8666
4569.43,25.9762
4569.76,25.2605
4570.32,21.9607
4571.0,17.6926
4571.44,15.8694
4572.03,14.5984
4572.92,13.8449
4576.39,12.9884
4590.98,11.5554
4593.08,11.0191
4593.56,11.2433
4593.96,11.9358
4594.42,13.5733
4595.5,19.2949
4595.95,20.2766
4596.02,20.2867
4596.39,19.726
4597.62,15.1279
4598.31,13.6859
4599.22,12.9658
4602.87,12.3015
4613.64,11.6021
4615.43,11.9995
4616.65,11.5029
4617.39,11.1952
4617.94,11.5178
4618.58,12.8297
4619.52,15.2613
4619.94,15.6179
4620.55,14.9944
4621.71,12.9419
4622.77,12.1617
4626.28,11.5186
4630.73,10.7295
4631.2,10.6492
4631.76,10.8696
4632.28,11.7819
4632.76,13.4751
4633.64,17.0407
4634.12,17.7803
4634.62,17.1263
4635.71,13.9208
4636.3,12.8655
4637.08,12.2397
4639.62,11.6864
4640.83,11.6131
4642.11,11.6574
4648.24,10.9554
4656.01,10.0158
4658.97,9.11924
4660.56,8.09637
4661.18,7.68644
4661.39,7.68238
4661.72,8.07787
4661.95,8.81764
4662.17,10.1441
4662.37,11.9974
4662.6,14.9416
4662.82,18.906
4663.13,25.8468
4663.89,45.7996
4664.24,51.7417
4664.52,53.4325
4664.78,52.3047
4665.14,47.2544
4666.01,29.6056
4666.4,23.7021
4666.73,20.2406
4667.13,17.5792
4667.57,15.9619
4668.13,14.8473
4668.75,14.1385
4670.46,13.097
4674.7,12.0247
4690.74,9.9419
4694.13,8.92997
4694.65,9.17249
4694.99,9.75511
4695.38,11.0119
4695.98,13.9982
4696.57,16.752
4696.96,17.5158
4697.01,17.5282
4697.42,16.901
4698.15,13.9261
4698.79,11.4676
4699.39,10.0484
4699.99,9.2448
4703.84,6.11712
4703.97,6.08772
4704.22,6.2546
4704.41,6.68774
4704.59,7.53954
4704.74,8.66733
4704.89,10.2744
4705.04,12.4837
4705.2,15.7131
4705.39,20.5242
4705.59,27.3879
4705.82,37.6453
4706.19,57.1324
4706.77,89.5884
4707.11,102.372
4707.39,106.649
4707.45,106.755
4707.76,102.975
4708.16,89.4064
4708.94,55.5101
4709.27,43.8102
4709.57,36.2445
4709.91,30.0201
4710.27,25.925
4710.71,22.7519
4711.3,20.3281
4712.13,18.3314
4713.28,16.7875
4715.46,15.2642
4720.48,13.5087
4726.19,11.9989
4726.59,11.9332
4727.2,12.3228
4727.63,13.3042
4728.23,15.8202
4728.98,19.2211
4729.46,20.0026
4729.82,19.5704
4731.05,15.5665
4731.76,14.1897
4732.69,13.4731
4734.68,12.9728
4735.72,12.9097
4737.32,13.0872
4741.28,12.3619
4742.7,12.3214
4744.53,13.0253
4745.1,13.1719
4747.11,12.186
4748.47,11.9686
4750.45,12.0577
4753.89,11.6956
4755.54,11.7764
4762.67,10.8348
4764.37,10.4337
4764.8,10.6266
4765.22,11.3077
4765.68,12.8191
4766.79,18.2119
4767.24,19.1242
4767.31,19.135
4767.68,18.6335
4768.91,14.3595
4769.6,12.9527
4770.51,12.2279
4774.09,11.5439
4777.9,11.206
4783.95,10.3027
4784.6,10.5775
4785.12,11.3136
4786.31,13.7268
4786.69,13.9671
4787.3,13.4732
4788.46,11.7104
4789.26,11.0682
4791.62,10.3729
4794.32,9.98075
4796.62,8.45704
4798.03,7.2993
4798.14,7.27261
4798.46,7.46245
4798.68,7.96321
4798.9,8.94624
4799.11,10.6011
4799.3,12.6497
4799.52,16.0895
4799.74,20.6742
4800.03,28.4986
4800.83,53.5464
4801.18,60.9677
4801.48,63.1899
4801.8,61.2135
4802.18,54.0683
4803.02,33.5951
4803.39,26.851
4803.72,22.5798
4804.05,19.7693
4804.32,18.2785
4804.77,16.6985
4805.68,15.1598
4806.94,14.2253
4807.74,14.0829
4808.54,14.1322
4809.72,13.6681
4811.44,12.5625
4811.97,12.4885
4813.8,12.7842
4816.75,12.1696
4817.94,12.1483
4819.93,12.8074
4821.42,12.1026
4822.83,11.6338
4834.6,10.873
4835.42,11.4269
4836.19,12.933
4837.02,14.7402
4837.34,14.9529
4837.8,14.5092
4838.85,12.1575
4839.27,11.8124
4839.85,12.2493
4840.75,13.3423
4840.9,13.3874
4841.46,13.0866
4842.71,11.4808
4843.94,10.7689
4849.83,9.75807
4850.14,9.75483
4850.77,9.76315
4852.13,9.42641
4855.66,7.40304
4857.34,5.81704
4857.72,5.68826
4857.91,5.8467
4858.1,6.27329
4858.3,7.0945
4858.44,8.06161
4858.61,9.6786
4858.77,11.9374
4858.95,15.2115
4859.14,19.732
4859.36,26.3186
4859.64,37.1187
4860.43,71.9944
4860.79,82.9384
4861.1,86.5711
4861.38,84.6911
4861.74,76.0612
4862.66,44.274
4863.01,34.9156
4863.28,29.4668
4863.6,25.0441
4863.99,21.5226
4864.45,19.1293
4864.83,17.9124
4865.59,16.4185
4867.05,14.8867
4869.72,13.5117
4874.76,12.3087
4885.74,10.9878
4887.16,11.0575
4893.77,9.47157
4896.08,8.44399
4897.21,7.76571
4897.29,7.75701
4897.61,7.92144
4897.85,8.37996
4898.1,9.29366
4898.32,10.6918
4898.55,12.7426
4898.82,16.1572
4899.14,21.5358
4899.88,35.3735
4900.25,39.7405
4900.53,40.7906
4900.84,39.5549
4901.25,34.7635
4902.03,22.9533
4902.43,18.4873
4902.81,15.5316
4903.27,13.399
4903.73,12.1683
4904.84,10.5364
4906.35,8.83908
4906.56,8.75365
4906.92,9.02041
4907.16,9.68396
4907.4,10.9471
4907.6,12.6685
4907.82,15.2329
4908.08,19.411
4908.43,26.7815
4909.13,43.2008
4909.49,48.6935
4909.79,50.1004
4910.13,48.1599
4910.52,42.3925
4911.31,27.6701
4911.69,22.4318
4912.07,18.8633
4912.48,16.4517
4913.0,14.7978
4913.82,13.4577
4915.33,12.2885
4916.87,11.152
4919.1,8.51885
4919.5,8.29357
4919.83,8.59647
4920.03,9.20997
4920.26,10.5276
4920.46,12.402
4920.67,15.1148
4920.9,19.3941
4921.15,25.6166
4921.52,37.0522
4922.13,57.0599
4922.5,64.8753
4922.79,67.1597
4923.11,65.2131
4923.53,56.9189
4924.35,36.1848
4924.71,29.3938
4925.06,24.6612
4925.46,21.272
4925.98,18.8263
4926.75,17.0164
4928.15,15.4765
4930.12,14.3784
4932.75,13.5455
4942.27,11.985
4946.35,11.3588
4950.84,10.1714
4952.46,9.29025
4953.42,8.50968
4953.89,8.25896
4954.25,8.49263
4954.49,9.09029
4954.73,10.2589
4954.94,11.9749
4955.18,14.8014
4955.44,19.1745
4955.76,26.243
4956.58,47.3299
4956.94,53.4445
4957.22,55.0467
4957.5,53.8462
4957.88,48.458
4958.8,30.0569
4959.17,24.5521
4959.51,21.0844
4959.92,18.4447
4960.47,16.5613
4961.35,15.1715
4962.93,14.0064
4967.59,12.4493
4970.56,11.523
4972.46,10.6406
4972.86,10.8675
4973.22,11.6702
4973.58,13.3764
4973.89,15.7327
4974.35,20.673
4975.0,27.8254
4975.38,30.2243
4975.59,30.5872
4975.91,29.846
4976.45,25.993
4977.18,19.7881
4977.66,17.0614
4978.2,15.3437
4978.89,14.323
4980.63,13.42
4984.94,12.6203
4996.71,11.6564
4999.17,12.0978
5001.64,11.1577
5005.58,10.1253
5006.09,10.6772
5006.47,11.862
5006.88,14.0737
5007.96,22.3468
5008.37,23.9338
5008.51,24.0647
5008.95,23.1253
5010.15,16.3781
5010.6,14.6443
5011.02,13.6337
5011.59,12.9145
5013.3,12.1407
5023.91,10.6175
5027.19,10.0056
5030.71,8.86772
5032.39,7.87461
5034.28,6.13041
5034.41,6.10254
5034.71,6.31719
5034.92,6.86017
5035.09,7.65356
5035.28,9.10425
5035.45,10.9612
5035.62,13.4898
5035.81,17.2904
5036.04,23.1498
5036.3,31.7308
5036.77,50.7116
5037.27,70.3771
5037.61,79.1534
5037.9,81.6398
5038.22,78.9845
5038.62,69.2656
5039.44,42.7396
5039.79,34.2563
5040.11,28.9997
5040.41,25.9349
5040.69,24.4128
5041.23,23.5726
5042.09,22.887
5043.87,17.5187
5044.83,16.0151
5046.55,14.8647
5050.92,13.5998
5053.54,13.2918
5054.23,13.2984
5061.57,12.4157
5072.13,11.4412
5073.46,11.1557
5074.03,11.3666
5074.48,11.9722
5075.19,13.8647
5075.97,15.9983
5076.37,16.3715
5076.97,15.7779
5078.06,13.5959
5079.08,12.6003
5081.55,11.7723
5085.38,11.039
5086.15,11.2696
5086.81,12.1516
5087.32,13.5283
5087.91,16.1071
5089.15,23.5483
5089.62,24.7227
5089.66,24.7291
5090.07,23.9591
5090.75,20.3128
5091.44,16.5262
5091.84,15.0251
5092.48,13.6873
5093.13,13.0916
5095.61,12.3464
5111.66,10.6047
5114.75,9.29865
5116.69,7.98443
5117.0,8.14377
5117.24,8.63483
5117.49,9.71155
5117.71,11.3121
5117.93,13.6946
5118.18,17.5278
5118.46,23.1592
5118.91,34.6829
5119.46,48.6291
5119.83,54.53
5120.09,55.923
5120.39,54.4967
5120.79,48.5066
5121.66,30.9278
5122.05,25.1219
5122.43,21.2323
5122.81,18.7878
5123.17,17.3403
5123.89,15.8335
5124.85,14.8616
5127.08,13.7864
5131.39,12.9149
5137.17,12.347
5139.46,13.1825
5142.39,12.3012
5159.79,11.5853
5160.84,11.6104
5163.43,11.2069
5164.26,11.6654
5165.81,13.9586
5166.17,14.0996
5166.93,13.5957
5168.17,12.4091
5169.64,11.9445
5177.06,11.3788
5179.67,11.9506
5186.8,11.396
5190.27,11.3125
5191.9,11.4036
5194.91,10.9718
5196.02,11.3534
5197.44,12.1661
5197.64,12.1731
5200.28,11.3967
5210.27,10.9487
5211.41,10.9834
5213.94,10.5968
5216.08,11.1915
5217.65,10.7209
5219.33,10.1506
5219.79,10.2787
5220.25,10.8742
5220.72,12.164
5221.93,17.2361
5222.42,18.0243
5222.94,17.3461
5224.09,13.8103
5224.71,12.5988
5225.32,11.9991
5226.87,11.4767
5239.71,10.0894
5241.54,9.63256
5242.13,9.88004
5242.54,10.5468
5242.97,11.8609
5244.14,17.0562
5244.6,17.9303
5244.67,17.9428
5245.06,17.485
5246.34,13.3698
5247.0,12.0142
5247.89,11.2298
5251.39,10.2424
5254.68,9.32192
5256.6,8.32639
5257.61,7.52953
5257.91,7.41797
5258.28,7.65937
5258.5,8.18832
5258.74,9.29288
5258.95,10.8715
5259.16,13.1655
5259.41,16.7974
5259.69,22.6079
5260.11,33.2675
5260.7,48.6684
5261.07,55.0574
5261.39,56.7818
5261.7,54.9555
5262.13,48.0667
5262.95,31.2196
5263.33,25.2662
5263.67,21.6623
5264.01,19.3033
5264.41,17.6285
5265.18,16.1574
5267.02,14.0815
5268.07,13.3495
5271.2,12.4842
5277.78,11.4049
5278.68,11.8146
5280.27,13.9693
5280.56,14.0875
5281.21,13.787
5282.35,12.6481
5283.85,12.0269
5284.8,11.946
5286.49,12.0623
5290.08,11.5071
5294.3,11.342
5296.38,11.4405
5307.22,10.5172
5308.87,10.2152
5309.43,10.4094
5309.98,11.2017
5310.61,13.0391
5311.46,15.8002
5311.98,16.3679
5312.37,16.0288
5313.73,12.9787
5314.64,11.928
5316.36,11.4019
5322.42,10.9695
5324.31,11.1144
5328.58,10.6716
5335.84,10.1751
