28-Ni-58(n,&gamma;) ENDF/B-VII.1
648888.0,0.0013076
649023.0,0.00146294
649135.0,0.00166683
649222.0,0.00190647
649297.0,0.00221724
649362.0,0.00262772
649418.0,0.00315602
649463.0,0.00377836
649503.0,0.00456354
649535.0,0.00548464
649567.0,0.00673777
649594.0,0.00824383
649621.0,0.0103437
649645.0,0.0130035
649671.0,0.0166558
649710.0,0.0241594
649737.0,0.0288487
649754.0,0.0308428
649767.0,0.0312817
649783.0,0.0305731
649807.0,0.0274384
649862.0,0.0172508
649887.0,0.0136427
649912.0,0.0110393
649939.0,0.00898778
649967.0,0.00757389
649996.0,0.00653294
650026.0,0.00584467
650071.0,0.00525461
650122.0,0.0050328
650167.0,0.00514618
650223.0,0.00567272
650268.0,0.00643094
650319.0,0.00771562
650416.0,0.0108757
650452.0,0.0116972
650481.0,0.011924
650509.0,0.0117098
650567.0,0.0102987
650642.0,0.00811457
650680.0,0.00736721
650720.0,0.00695024
650741.0,0.00690405
650778.0,0.00716353
650804.0,0.00764475
650835.0,0.00872836
650864.0,0.0103933
650891.0,0.0126275
650949.0,0.0190014
650973.0,0.0205632
650982.0,0.0207158
651005.0,0.0199567
651037.0,0.0169044
651074.0,0.0130964
651095.0,0.0115445
651118.0,0.0104705
651140.0,0.0101965
651159.0,0.0106131
651171.0,0.0113433
651187.0,0.0129537
651202.0,0.015457
651218.0,0.0193588
651254.0,0.0309783
651268.0,0.0339891
651277.0,0.0344541
651290.0,0.033008
651307.0,0.0281844
651335.0,0.0181264
651350.0,0.0139743
651364.0,0.0110256
651378.0,0.00893918
651393.0,0.00735444
651410.0,0.00606683
651430.0,0.00502903
651453.0,0.00421586
651481.0,0.00352828
651515.0,0.00297966
651558.0,0.00252891
651609.0,0.00217317
651676.0,0.0018769
651767.0,0.00162828
651881.0,0.00144153
652017.0,0.00130839
652199.0,0.00120843
652471.0,0.00114567
652585.0,0.00114005
652835.0,0.00117071
653016.0,0.00125965
653130.0,0.00140609
653187.0,0.00157295
653219.0,0.00174274
653246.0,0.00197075
653267.0,0.00227233
653283.0,0.00264308
653293.0,0.00304496
653302.0,0.00355107
653308.0,0.00414528
653314.0,0.00489648
653318.0,0.00582083
653323.0,0.00715546
653327.0,0.00876914
653331.0,0.0109829
653335.0,0.0139948
653338.0,0.0177832
653342.0,0.0230491
653346.0,0.0307476
653351.0,0.040744
653356.0,0.0556051
653361.0,0.076292
653369.0,0.111335
653384.0,0.187295
653391.0,0.214674
653398.0,0.226387
653400.0,0.226737
653407.0,0.218427
653414.0,0.19299
653428.0,0.126843
653437.0,0.0843557
653442.0,0.0607923
653448.0,0.0448053
653452.0,0.0330851
653457.0,0.0248342
653460.0,0.0193968
653464.0,0.015209
653468.0,0.0120364
653471.0,0.00970831
653475.0,0.00791882
653479.0,0.00644746
653484.0,0.00541248
653489.0,0.00452935
653495.0,0.00384355
653503.0,0.00333382
653512.0,0.00295347
653524.0,0.00258443
653544.0,0.00224932
653569.0,0.00199723
653608.0,0.00180655
653660.0,0.00169891
653711.0,0.00166809
653840.0,0.00173358
653968.0,0.00191638
654097.0,0.00221715
654204.0,0.00259659
654290.0,0.00303262
654376.0,0.0036529
654456.0,0.00448636
654523.0,0.0055101
654582.0,0.00677508
654635.0,0.00834699
654683.0,0.010339
654731.0,0.0130922
654778.0,0.0167463
654827.0,0.0219539
654925.0,0.0345284
654950.0,0.0368153
654981.0,0.0378634
655016.0,0.0365419
655062.0,0.0315751
655143.0,0.0210534
655187.0,0.0164918
655230.0,0.0131572
655273.0,0.0106614
655324.0,0.00847772
655376.0,0.00691067
655436.0,0.00560251
655505.0,0.00455548
655578.0,0.00377813
655664.0,0.00314253
655756.0,0.00267158
655874.0,0.00226797
655977.0,0.00203092
656131.0,0.0018062
656286.0,0.0016986
656354.0,0.00168797
656457.0,0.00173635
656535.0,0.00185875
656595.0,0.00207834
656638.0,0.00237609
656668.0,0.00273459
656689.0,0.00313469
656710.0,0.00372902
656725.0,0.00439303
656737.0,0.00516915
656748.0,0.00617744
656757.0,0.00731934
656764.0,0.00861435
656770.0,0.0104579
656776.0,0.0126424
656782.0,0.0157086
656787.0,0.0195244
656792.0,0.0246911
656797.0,0.0321354
656803.0,0.0420532
656808.0,0.0554711
656815.0,0.0760428
656824.0,0.110702
656840.0,0.175002
656849.0,0.198439
656856.0,0.205161
656863.0,0.198932
656871.0,0.178981
656883.0,0.130292
656895.0,0.0845425
656902.0,0.0606277
656908.0,0.0447833
656914.0,0.0341582
656919.0,0.0262726
656924.0,0.0205565
656930.0,0.0163632
656935.0,0.0133074
656941.0,0.0107507
656946.0,0.00911875
656954.0,0.00747829
656963.0,0.00619808
656975.0,0.00513285
656989.0,0.00425287
657006.0,0.0035589
657027.0,0.00299172
657054.0,0.00254442
657081.0,0.00225366
657121.0,0.00198183
657178.0,0.00176082
657264.0,0.001589
657378.0,0.00149467
657579.0,0.00144693
657894.0,0.00150854
658238.0,0.00168646
658525.0,0.00193718
658754.0,0.00223666
658983.0,0.00267193
659184.0,0.00322544
659356.0,0.00389719
659528.0,0.00484353
659682.0,0.00603546
659841.0,0.00771522
660005.0,0.0100058
660251.0,0.01387
660347.0,0.0148859
660450.0,0.0152892
660594.0,0.0147268
660788.0,0.0135418
660829.0,0.0134883
660940.0,0.0139323
661083.0,0.0148801
661149.0,0.0144655
661232.0,0.012817
661392.0,0.00873517
661480.0,0.00705124
661572.0,0.00576845
661669.0,0.00480824
661790.0,0.0039641
661934.0,0.00327319
662103.0,0.00273017
662296.0,0.00231508
662489.0,0.00203947
662682.0,0.00188626
662723.0,0.0018794
662804.0,0.00193736
662849.0,0.00208538
662877.0,0.00231453
662888.0,0.00248483
662899.0,0.00277567
662908.0,0.00318688
662913.0,0.00366458
662918.0,0.00426662
662922.0,0.005124
662926.0,0.00609917
662929.0,0.00762453
662933.0,0.00948671
662936.0,0.011968
662940.0,0.0152265
662944.0,0.0200364
662947.0,0.0261433
662952.0,0.0351127
662957.0,0.0480387
662962.0,0.0669831
662970.0,0.0998507
662984.0,0.161115
662992.0,0.187101
662999.0,0.196805
663000.0,0.196936
663006.0,0.190689
663013.0,0.173204
663023.0,0.131722
663035.0,0.0775474
663041.0,0.0553729
663046.0,0.0403222
663050.0,0.0302859
663055.0,0.0224654
663058.0,0.017205
663062.0,0.0131839
663066.0,0.0103327
663069.0,0.00819392
663073.0,0.00660987
663077.0,0.00531192
663080.0,0.00450575
663084.0,0.00385131
663089.0,0.00330433
663094.0,0.00294791
663102.0,0.0025968
663113.0,0.00232866
663132.0,0.00206703
663157.0,0.00187626
663195.0,0.00171469
663260.0,0.00158194
663395.0,0.00146464
663682.0,0.00136802
663913.0,0.00134898
664197.0,0.00138847
664374.0,0.00147184
664507.0,0.0015996
664596.0,0.0017539
664667.0,0.00196686
664720.0,0.00224202
664757.0,0.00255526
664787.0,0.00296603
664806.0,0.00338623
664822.0,0.00383793
664838.0,0.00458335
664850.0,0.00538032
664860.0,0.0064676
664868.0,0.00775657
664875.0,0.00918394
664881.0,0.0112215
664886.0,0.0137424
664892.0,0.0171562
664896.0,0.0214897
664902.0,0.0278825
664908.0,0.0365507
664914.0,0.0490816
664921.0,0.0685574
664944.0,0.140465
664953.0,0.157387
664960.0,0.162126
664967.0,0.156245
664976.0,0.137854
664998.0,0.0678283
665005.0,0.0495889
665011.0,0.0374335
665017.0,0.028839
665022.0,0.022448
665027.0,0.0181312
665033.0,0.0145861
665038.0,0.0120335
665044.0,0.00989587
665052.0,0.00824182
665061.0,0.00702064
665070.0,0.00613396
665081.0,0.00548971
665097.0,0.00489573
665119.0,0.00448263
665151.0,0.00428683
665188.0,0.004417
665224.0,0.00482309
665266.0,0.00563179
665301.0,0.00666063
665335.0,0.00814983
665366.0,0.0100294
665398.0,0.0127236
665438.0,0.0171312
665481.0,0.0223144
665504.0,0.0242017
665524.0,0.0247775
665550.0,0.023819
665585.0,0.0203078
665641.0,0.0135552
665672.0,0.0106962
665703.0,0.00855808
665738.0,0.00684413
665772.0,0.0056239
665812.0,0.00461763
665861.0,0.00378315
665904.0,0.00327109
665962.0,0.00279266
666034.0,0.002397
666123.0,0.00208752
666215.0,0.0018876
666353.0,0.00171434
666537.0,0.00160926
666698.0,0.00158648
666905.0,0.0016293
667086.0,0.00174558
667224.0,0.00192178
667340.0,0.00218647
667421.0,0.00250204
667487.0,0.00291956
667540.0,0.00344245
667579.0,0.00400785
667617.0,0.00483693
667647.0,0.00579158
667673.0,0.00694676
667698.0,0.00847541
667721.0,0.0104929
667742.0,0.0130452
667764.0,0.0165674
667789.0,0.0218548
667827.0,0.0305197
667848.0,0.0333306
667856.0,0.0335668
667870.0,0.0328996
667893.0,0.0291331
667941.0,0.0182051
667962.0,0.0143833
667982.0,0.0116337
668002.0,0.00958712
668025.0,0.00788256
668052.0,0.00648276
668083.0,0.00538812
668112.0,0.00467664
668151.0,0.00402932
668199.0,0.00352671
668258.0,0.00320868
668299.0,0.00315097
668341.0,0.00326265
668369.0,0.00350472
668390.0,0.00386057
668407.0,0.00438452
668420.0,0.00504747
668429.0,0.00583077
668438.0,0.00690907
668445.0,0.00834025
668451.0,0.0101229
668456.0,0.0124262
668462.0,0.0156078
668467.0,0.0199235
668473.0,0.0258055
668479.0,0.0337045
668486.0,0.0455423
668498.0,0.0716341
668510.0,0.0950955
668518.0,0.106042
668525.0,0.10884
668533.0,0.10462
668540.0,0.0946202
668553.0,0.0673917
668564.0,0.044345
668572.0,0.0320025
668577.0,0.0245046
668583.0,0.0189277
668589.0,0.0147514
668594.0,0.0117024
668600.0,0.00951271
668606.0,0.00780447
668612.0,0.00662113
668620.0,0.00564842
668630.0,0.00480326
668642.0,0.0041376
668657.0,0.0036306
668679.0,0.00316543
668702.0,0.0028808
668746.0,0.00255843
668814.0,0.00233332
668920.0,0.00219193
669105.0,0.00213778
669397.0,0.0022048
669714.0,0.00240947
669926.0,0.00269514
670057.0,0.00302443
670154.0,0.00342915
670228.0,0.00393278
670289.0,0.00457059
670338.0,0.00532113
670383.0,0.00632897
670423.0,0.00764492
670456.0,0.00922498
670486.0,0.0112252
670515.0,0.0140412
670542.0,0.0175086
670572.0,0.0227924
670637.0,0.0375871
670662.0,0.0409238
670673.0,0.0412734
670694.0,0.0398449
670719.0,0.0353943
670774.0,0.0225214
670804.0,0.0173481
670832.0,0.0137546
670861.0,0.0110431
670893.0,0.00896936
670927.0,0.00740204
670965.0,0.00618622
671008.0,0.00522962
671057.0,0.00447345
671118.0,0.00383468
671186.0,0.00335942
671274.0,0.00296007
671406.0,0.00260204
671582.0,0.00234751
671770.0,0.00222419
671870.0,0.00220526
672051.0,0.00226332
672186.0,0.00242585
672294.0,0.0026934
672384.0,0.00310682
672440.0,0.00352655
672497.0,0.00416652
672546.0,0.00503184
672586.0,0.00608758
672621.0,0.00739378
672655.0,0.00925131
672686.0,0.0115269
672724.0,0.0153418
672779.0,0.0212728
672807.0,0.0228593
672816.0,0.0229456
672838.0,0.0222093
672868.0,0.0195897
672929.0,0.0129285
672964.0,0.0101136
672997.0,0.00811656
673029.0,0.00679467
673067.0,0.00569907
673112.0,0.00487326
673154.0,0.00438963
673196.0,0.00411823
673241.0,0.00402192
673289.0,0.0041396
673325.0,0.00441233
673362.0,0.00493497
673396.0,0.00574314
673421.0,0.00673017
673444.0,0.00807361
673463.0,0.00967976
673482.0,0.0119444
673496.0,0.0145051
673510.0,0.0179859
673524.0,0.022801
673539.0,0.029459
673558.0,0.0411223
673581.0,0.0560432
673595.0,0.0618356
673606.0,0.0634018
673617.0,0.0616268
673633.0,0.0542963
673667.0,0.0318705
673682.0,0.0245802
673695.0,0.0195957
673709.0,0.0156579
673723.0,0.0126878
673739.0,0.0103122
673757.0,0.00850798
673777.0,0.00702615
673797.0,0.00597529
673823.0,0.00504061
673855.0,0.00423562
673890.0,0.00365979
673931.0,0.00320105
673983.0,0.00284079
674054.0,0.00255798
674148.0,0.00238889
674208.0,0.00236367
674297.0,0.00242679
674387.0,0.00261645
674470.0,0.00293868
674534.0,0.0033416
674594.0,0.00390341
674645.0,0.00461527
674692.0,0.00555518
674733.0,0.00670231
674773.0,0.00833602
674809.0,0.0104055
674841.0,0.0129087
674874.0,0.0165614
674912.0,0.0221166
674964.0,0.0307866
674988.0,0.033693
675012.0,0.0347636
675038.0,0.0334284
675070.0,0.0291084
675129.0,0.0193706
675161.0,0.0151284
675194.0,0.0119015
675225.0,0.00962536
675261.0,0.00773421
675298.0,0.00634484
675334.0,0.00532685
675382.0,0.00436915
675434.0,0.00363576
675494.0,0.0030504
675569.0,0.00255198
675656.0,0.00216869
675752.0,0.00188789
675871.0,0.00166122
676015.0,0.00149419
676159.0,0.00139849
676374.0,0.00134614
676566.0,0.00138638
676718.0,0.00150185
676813.0,0.00163031
676901.0,0.00182357
676968.0,0.00204469
677036.0,0.00237927
677093.0,0.00279665
677145.0,0.00337754
677190.0,0.00409687
677227.0,0.00500084
677260.0,0.00613531
677289.0,0.00756233
677312.0,0.00917163
677334.0,0.0113219
677353.0,0.013991
677371.0,0.0173508
677387.0,0.0216905
677402.0,0.0272342
677417.0,0.0345073
677431.0,0.0440672
677447.0,0.0584114
677481.0,0.095034
677497.0,0.107042
677508.0,0.109705
677518.0,0.107504
677532.0,0.0985416
677574.0,0.0539336
677590.0,0.0409639
677605.0,0.0316825
677620.0,0.0249256
677636.0,0.0199305
677653.0,0.0158411
677670.0,0.0129538
677691.0,0.0105214
677714.0,0.00847542
677740.0,0.00695465
677770.0,0.00568132
677803.0,0.00469815
677838.0,0.00396025
677879.0,0.00336029
677920.0,0.00293786
677975.0,0.00255087
678043.0,0.0022674
678111.0,0.00213336
678149.0,0.00211573
678218.0,0.00220133
678269.0,0.00240102
678309.0,0.0026953
678344.0,0.00311517
678373.0,0.00366661
678398.0,0.00439222
678417.0,0.00521285
678434.0,0.00628744
678448.0,0.00750919
678462.0,0.00925453
678474.0,0.0114173
678484.0,0.0140527
678492.0,0.0170764
678500.0,0.0208777
678508.0,0.0259786
678516.0,0.0336466
678525.0,0.0444834
678536.0,0.0608857
678562.0,0.10825
678573.0,0.121679
678580.0,0.124694
678590.0,0.120015
678600.0,0.106575
678627.0,0.0579017
678637.0,0.0427081
678645.0,0.0327186
678653.0,0.0256958
678662.0,0.0203181
678670.0,0.0162791
678679.0,0.0133442
678689.0,0.0109904
678701.0,0.00886389
678714.0,0.00723969
678728.0,0.00599124
678746.0,0.00493322
678765.0,0.00409321
678790.0,0.0033754
678818.0,0.00280627
678849.0,0.00238494
678888.0,0.00201452
678940.0,0.0017059
678998.0,0.00148305
679067.0,0.00131092
679159.0,0.00116804
679298.0,0.00104663
679457.0,9.74891E-4
679700.0,9.38034E-4
679890.0,9.61628E-4
680032.0,0.00102646
680146.0,0.00113823
680213.0,0.00125227
680273.0,0.00141495
680329.0,0.00165645
680368.0,0.00192561
680406.0,0.00231523
680436.0,0.00279732
680460.0,0.0033396
680480.0,0.00403113
680498.0,0.00487627
680515.0,0.00602132
680529.0,0.00736983
680541.0,0.0089835
680552.0,0.0110671
680562.0,0.0137904
680572.0,0.0172137
680583.0,0.0223109
680593.0,0.0290532
680607.0,0.0401233
680628.0,0.0577054
680638.0,0.0636681
680649.0,0.0660712
680658.0,0.0644723
680668.0,0.059089
680687.0,0.0427473
680703.0,0.0297549
680715.0,0.022312
680726.0,0.0172228
680736.0,0.0137455
680747.0,0.0109151
680758.0,0.00876222
680770.0,0.007221
680784.0,0.00592914
680799.0,0.00493871
680817.0,0.00408516
680839.0,0.00336084
680863.0,0.0028296
680891.0,0.00240426
680922.0,0.00207477
680954.0,0.00184976
681002.0,0.00163286
681048.0,0.00150856
681110.0,0.0014325
681141.0,0.00142332
681197.0,0.00145448
681253.0,0.00155563
681303.0,0.00173592
681344.0,0.00198036
681378.0,0.00229855
681406.0,0.0026886
681432.0,0.00323072
681454.0,0.00392143
681472.0,0.00472721
681489.0,0.00579956
681503.0,0.00708853
681515.0,0.00864067
681526.0,0.0107751
681535.0,0.0131335
681545.0,0.0163432
681554.0,0.0206251
681563.0,0.0267241
681573.0,0.0348769
681586.0,0.0494454
681605.0,0.0710277
681615.0,0.0795018
681626.0,0.0825283
681636.0,0.0797151
681647.0,0.0704416
681674.0,0.0390005
681685.0,0.0292812
681694.0,0.0227447
681704.0,0.0176729
681713.0,0.0139821
681722.0,0.0113862
681733.0,0.00919304
681745.0,0.00744157
681758.0,0.00609671
681773.0,0.00501662
681789.0,0.00416701
681808.0,0.00346187
681831.0,0.00286327
681860.0,0.00235943
681889.0,0.00200621
681927.0,0.00168803
681966.0,0.00147253
682026.0,0.00125273
682098.0,0.00109225
682169.0,9.89579E-4
682311.0,8.69846E-4
682454.0,8.04713E-4
682678.0,7.49865E-4
683136.0,7.02933E-4
683738.0,6.87822E-4
684560.0,7.13423E-4
685107.0,7.7553E-4
685425.0,8.53387E-4
685633.0,9.43716E-4
685797.0,0.00105929
685934.0,0.0012116
686060.0,0.00143467
686159.0,0.00171314
686241.0,0.00207077
686304.0,0.00247929
686359.0,0.00299147
686405.0,0.00360977
686449.0,0.00443392
686487.0,0.00545443
686520.0,0.00666788
686553.0,0.00834779
686584.0,0.0105377
686614.0,0.0134935
686646.0,0.0176225
686714.0,0.028594
686730.0,0.0303649
686751.0,0.0312359
686776.0,0.0299761
686807.0,0.025821
686860.0,0.0171094
686892.0,0.0131242
686923.0,0.010229
686953.0,0.00817076
686986.0,0.00654887
687018.0,0.0053758
687057.0,0.00438791
687103.0,0.00354791
687151.0,0.00294583
687199.0,0.00251429
687259.0,0.0021274
687333.0,0.00180237
687429.0,0.00152623
687539.0,0.00132726
687648.0,0.00119864
687758.0,0.00111319
687977.0,0.00101721
688256.0,9.74785E-4
688338.0,9.73307E-4
688721.0,0.0010195
688940.0,0.00108924
689159.0,0.00120711
689324.0,0.00134886
689488.0,0.00156695
689610.0,0.00182012
689706.0,0.00212363
689787.0,0.00250277
689857.0,0.00298131
689920.0,0.0036223
689972.0,0.00440164
690014.0,0.0053224
690052.0,0.00652956
690080.0,0.00781931
690108.0,0.00957394
690132.0,0.0116688
690154.0,0.0143788
690173.0,0.0177336
690190.0,0.0219972
690205.0,0.0272753
690217.0,0.0334952
690230.0,0.0419116
690240.0,0.05215
690250.0,0.0645497
690260.0,0.0827402
690270.0,0.107841
690282.0,0.143998
690301.0,0.219873
690317.0,0.279763
690327.0,0.302799
690334.0,0.308538
690343.0,0.300445
690355.0,0.26893
690386.0,0.147682
690397.0,0.110271
690407.0,0.0855061
690417.0,0.0682601
690427.0,0.0544134
690437.0,0.0439864
690449.0,0.0353299
690462.0,0.0288478
690477.0,0.023317
690492.0,0.0193698
690508.0,0.0161885
690528.0,0.0134619
690553.0,0.0111816
690582.0,0.00934552
690617.0,0.00792817
690655.0,0.00697582
690699.0,0.00635271
690752.0,0.00604141
690769.0,0.00601733
690837.0,0.00623127
690905.0,0.00688681
690967.0,0.00789429
691046.0,0.0097316
691191.0,0.0140691
691242.0,0.0150172
691273.0,0.0151896
691319.0,0.0148049
691386.0,0.0131542
691524.0,0.00874865
691599.0,0.00690838
691669.0,0.00562917
691751.0,0.00456362
691833.0,0.00382467
691927.0,0.0032513
692021.0,0.00287728
692114.0,0.00265038
692221.0,0.00254972
692305.0,0.002616
692352.0,0.00274505
692399.0,0.00299866
692432.0,0.00332326
692463.0,0.00381517
692483.0,0.00433694
692498.0,0.00491245
692515.0,0.00584352
692528.0,0.006983
692541.0,0.00857251
692551.0,0.0104226
692563.0,0.0132598
692575.0,0.0174883
692607.0,0.0307576
692618.0,0.0334774
692626.0,0.0342287
692636.0,0.033258
692649.0,0.0294676
692678.0,0.017368
692690.0,0.0134829
692701.0,0.010998
692712.0,0.0090188
692724.0,0.00765764
692735.0,0.00672499
692750.0,0.00591552
692770.0,0.00531481
692786.0,0.00506017
692809.0,0.00492821
692842.0,0.0050855
692874.0,0.00561368
692903.0,0.00647946
692926.0,0.00759785
692946.0,0.00896669
692964.0,0.0108152
692981.0,0.0132714
692998.0,0.0165864
693018.0,0.0217901
693056.0,0.0331738
693073.0,0.0361266
693080.0,0.0364601
693093.0,0.0354801
693111.0,0.0316899
693149.0,0.0202677
693167.0,0.0161593
693186.0,0.0132195
693205.0,0.0111167
693221.0,0.00994981
693239.0,0.00907765
693267.0,0.00837956
693294.0,0.0081867
693330.0,0.00849648
693366.0,0.0093646
693402.0,0.010815
693438.0,0.0129231
693480.0,0.0162003
693542.0,0.0218264
693571.0,0.0235779
693594.0,0.0240344
693617.0,0.0235136
693653.0,0.0210018
693735.0,0.0134195
693774.0,0.0106225
693812.0,0.00853501
693856.0,0.00683654
693901.0,0.00563921
693949.0,0.00470769
694012.0,0.00388868
694080.0,0.00330852
694150.0,0.00292033
694243.0,0.00259338
694344.0,0.00239502
694476.0,0.0022952
694507.0,0.00229142
694644.0,0.00235295
694791.0,0.00255981
694943.0,0.002963
695070.0,0.00351038
695185.0,0.00425262
695290.0,0.00522866
695396.0,0.00661671
695538.0,0.00908253
695656.0,0.0111025
695737.0,0.0119776
695918.0,0.0129969
695993.0,0.0143037
696080.0,0.0170845
696138.0,0.0189436
696178.0,0.019411
696217.0,0.0188538
696276.0,0.0163675
696375.0,0.01121
696433.0,0.00891237
696490.0,0.00721355
696550.0,0.00591816
696611.0,0.00498182
696684.0,0.00417355
696762.0,0.00356375
696873.0,0.0029753
696984.0,0.00259209
697118.0,0.00229797
697251.0,0.00212385
697400.0,0.00203484
697459.0,0.00202879
697577.0,0.00208432
697666.0,0.00221522
697736.0,0.0024214
697785.0,0.00270799
697825.0,0.00310817
697849.0,0.00351947
697871.0,0.00406894
697887.0,0.00471066
697900.0,0.00546427
697912.0,0.00645843
697922.0,0.00776903
697931.0,0.0093559
697940.0,0.0114604
697948.0,0.0144349
697956.0,0.0183161
697963.0,0.0233221
697972.0,0.0310339
697985.0,0.0456612
698001.0,0.0626621
698010.0,0.0698982
698019.0,0.0719462
698028.0,0.0689388
698038.0,0.0609417
698064.0,0.0325547
698073.0,0.0243347
698081.0,0.0187637
698088.0,0.0150919
698095.0,0.0123413
698104.0,0.00996632
698113.0,0.00815677
698123.0,0.00691744
698135.0,0.00586288
698149.0,0.0050265
698169.0,0.00428946
698192.0,0.00378125
698226.0,0.00335398
698272.0,0.00308516
698348.0,0.00294044
698448.0,0.00302312
698597.0,0.00339745
698777.0,0.00411277
699048.0,0.00532361
699175.0,0.00559295
699205.0,0.00560308
699303.0,0.00548344
699473.0,0.0048373
699756.0,0.00347741
699929.0,0.00283939
700112.0,0.00237259
700249.0,0.00214989
700340.0,0.00207404
700386.0,0.00207048
700454.0,0.0021424
