26-Fe-56(n,&gamma;) ENDF/B-VII.1
663417.0,0.12291
663424.0,0.111445
663435.0,0.083067
663447.0,0.0533965
663454.0,0.0389102
663460.0,0.0293224
663465.0,0.0223051
663470.0,0.0176384
663475.0,0.0141943
663480.0,0.0115856
663485.0,0.00996033
663491.0,0.00848855
663497.0,0.00754566
663506.0,0.00670259
663515.0,0.00621799
663528.0,0.00582857
663559.0,0.00533418
663619.0,0.00498018
663767.0,0.00476543
664132.0,0.00470019
664866.0,0.00483806
665108.0,0.00509079
665245.0,0.00551366
665309.0,0.00594089
665361.0,0.00655877
665407.0,0.00754206
665438.0,0.00866106
665460.0,0.00989709
665484.0,0.0119127
665505.0,0.0144869
665526.0,0.0182073
665568.0,0.027679
665587.0,0.0304054
665598.0,0.0308801
665608.0,0.0304303
665624.0,0.0281583
665674.0,0.0171955
665695.0,0.0137891
665716.0,0.0113998
665738.0,0.00970356
665761.0,0.00846718
665793.0,0.00740127
665824.0,0.00672087
665879.0,0.00600459
665950.0,0.00551856
666044.0,0.00518954
666289.0,0.00487342
666918.0,0.00472043
667128.0,0.00471415
667652.0,0.00479178
667802.0,0.00496004
667870.0,0.00520474
667915.0,0.00561985
667937.0,0.00606288
667956.0,0.0067988
667968.0,0.00767118
667975.0,0.00867541
667981.0,0.00983121
667987.0,0.0115278
667992.0,0.0140136
667997.0,0.0169118
668003.0,0.0213805
668008.0,0.0278027
668014.0,0.0362447
668021.0,0.0491094
668031.0,0.0732583
668044.0,0.10389
668051.0,0.11714
668059.0,0.123012
668060.0,0.123055
668067.0,0.119003
668076.0,0.105642
668098.0,0.0515142
668106.0,0.0376846
668111.0,0.0286503
668117.0,0.0220414
668122.0,0.0177099
668127.0,0.0144887
668133.0,0.0118057
668138.0,0.0100171
668144.0,0.00880035
668151.0,0.00783113
668162.0,0.00688393
668175.0,0.00631062
668199.0,0.00573116
668230.0,0.00535234
668287.0,0.00504904
668402.0,0.00484672
668939.0,0.00473232
670003.0,0.00485608
670429.0,0.00509932
670663.0,0.0054841
670790.0,0.00594821
670870.0,0.00646583
670950.0,0.00735888
671003.0,0.00835984
671050.0,0.00973466
671090.0,0.0115486
671127.0,0.0140787
671161.0,0.0174603
671199.0,0.0226494
671244.0,0.029133
671272.0,0.0313767
671281.0,0.031528
671301.0,0.0307601
671333.0,0.0271035
671390.0,0.0187903
671423.0,0.0151382
671458.0,0.0124298
671494.0,0.0104948
671535.0,0.00898466
671589.0,0.0077623
671642.0,0.0069874
671722.0,0.0062758
671823.0,0.00577116
671993.0,0.00535807
672302.0,0.00514014
672515.0,0.00526186
672629.0,0.00555421
672698.0,0.00597622
672745.0,0.00655398
672780.0,0.00734348
672809.0,0.00846527
672828.0,0.00974232
672843.0,0.0112483
672856.0,0.0132359
672868.0,0.0158176
672878.0,0.0189996
672888.0,0.0234643
672897.0,0.0294912
672908.0,0.0380022
672925.0,0.0562736
672941.0,0.0729775
672952.0,0.0794105
672958.0,0.0806287
672967.0,0.0786211
672978.0,0.0703575
673008.0,0.0387202
673019.0,0.0296842
673028.0,0.0238694
673038.0,0.0194123
673048.0,0.016103
673059.0,0.0134197
673072.0,0.0113586
673089.0,0.00967873
673107.0,0.00844974
673132.0,0.00742152
673165.0,0.00662098
673217.0,0.00591987
673277.0,0.00550597
673380.0,0.00516794
673563.0,0.00492901
674167.0,0.00474592
677713.0,0.00466123
679747.0,0.00474188
680106.0,0.00489721
680285.0,0.00517215
680386.0,0.0055935
680447.0,0.00615361
680489.0,0.00692575
680515.0,0.00772707
680536.0,0.00880023
680554.0,0.0102215
680569.0,0.0120099
680581.0,0.0143279
680591.0,0.0172981
680599.0,0.0209303
680607.0,0.0257396
680615.0,0.0324464
680622.0,0.0408474
680630.0,0.0529978
680641.0,0.0740397
680663.0,0.120706
680672.0,0.133845
680680.0,0.138112
680689.0,0.133493
680700.0,0.117361
680725.0,0.0629169
680734.0,0.0468031
680742.0,0.0363779
680750.0,0.0286068
680758.0,0.0229868
680766.0,0.0189785
680774.0,0.0158743
680785.0,0.0132736
680798.0,0.0112306
680811.0,0.00982765
680829.0,0.00857068
680856.0,0.00742393
680890.0,0.00659744
680938.0,0.00596978
681014.0,0.00552058
681132.0,0.00532943
681227.0,0.00548549
681275.0,0.00576928
681311.0,0.00619111
681339.0,0.00683252
681363.0,0.00780762
681377.0,0.00875344
681394.0,0.0104209
681409.0,0.0126702
681429.0,0.01668
681452.0,0.0213478
681464.0,0.0226796
681470.0,0.0228543
681484.0,0.0219738
681500.0,0.0190415
681528.0,0.0132229
681544.0,0.0106728
681558.0,0.00910009
681572.0,0.00801781
681592.0,0.00707718
681620.0,0.00626462
681648.0,0.00580865
681697.0,0.00539097
681781.0,0.00507131
682002.0,0.00482829
682571.0,0.00474202
683396.0,0.00487812
683634.0,0.00516335
683716.0,0.00550264
683767.0,0.00600351
683798.0,0.00663325
683820.0,0.00745609
683833.0,0.00833853
683845.0,0.00960811
683854.0,0.0111982
683862.0,0.0133574
683869.0,0.0161002
683875.0,0.0198809
683882.0,0.0249283
683888.0,0.0316447
683895.0,0.0418284
683905.0,0.0593217
683923.0,0.0920185
683931.0,0.103424
683940.0,0.107564
683947.0,0.104632
683955.0,0.0951892
683969.0,0.0704361
683981.0,0.0471559
683989.0,0.0353932
683996.0,0.0271534
684002.0,0.0217945
684009.0,0.0174133
684016.0,0.0143237
684023.0,0.0120973
684031.0,0.0103063
684040.0,0.00913713
684051.0,0.0081308
684068.0,0.00722909
684085.0,0.00668588
684108.0,0.00623881
684154.0,0.00577881
684246.0,0.00547954
684308.0,0.00543899
684492.0,0.00564054
684631.0,0.00609596
684728.0,0.00671045
684805.0,0.00754764
684869.0,0.00870867
684921.0,0.0102052
684959.0,0.0119075
684994.0,0.014135
685025.0,0.0170321
685057.0,0.0211416
685088.0,0.0267678
685155.0,0.0419318
685176.0,0.0447715
685190.0,0.0454172
685215.0,0.0436872
685247.0,0.0372446
685296.0,0.0261876
685328.0,0.0205555
685359.0,0.0166147
685391.0,0.0138372
685427.0,0.0115987
685472.0,0.0097715
685523.0,0.00842236
685588.0,0.00735902
685677.0,0.00648062
685795.0,0.00584719
685990.0,0.00533759
686298.0,0.00500833
687037.0,0.00479355
687498.0,0.00477045
688370.0,0.00489731
688488.0,0.00503273
688540.0,0.00524649
688566.0,0.00559732
688578.0,0.00609604
688587.0,0.00675963
688593.0,0.00764908
688600.0,0.0090235
688606.0,0.0109189
688613.0,0.0135928
688620.0,0.0178779
688631.0,0.0258676
688645.0,0.0358855
688654.0,0.039756
688660.0,0.0407098
688668.0,0.0393496
688677.0,0.0346096
688699.0,0.0187001
688706.0,0.0143941
688712.0,0.0116335
688718.0,0.00958872
688724.0,0.0081482
688730.0,0.00717474
688739.0,0.00634659
688749.0,0.00584149
688766.0,0.00550171
688799.0,0.0052871
688864.0,0.00520283
689045.0,0.00539628
689195.0,0.00589231
689285.0,0.00652633
689346.0,0.00727113
689391.0,0.00814918
689436.0,0.00951695
689480.0,0.0114699
689533.0,0.0149202
689574.0,0.0176783
689604.0,0.0187717
689612.0,0.0188525
689644.0,0.0181595
689687.0,0.0154758
689742.0,0.0118104
689787.0,0.00970789
689832.0,0.00833442
689878.0,0.00744337
689953.0,0.00656777
690043.0,0.00602881
690169.0,0.00569304
690307.0,0.005594
690470.0,0.00571961
690616.0,0.00613433
690709.0,0.00671131
690784.0,0.00760115
690834.0,0.00863182
690876.0,0.010017
690909.0,0.0117494
690939.0,0.0140618
690963.0,0.0169147
690983.0,0.0202807
691004.0,0.0252065
691024.0,0.031748
691048.0,0.0421259
691080.0,0.0571647
691098.0,0.0623268
691109.0,0.0632742
691127.0,0.0605559
691150.0,0.051578
691187.0,0.0344189
691207.0,0.0272086
691226.0,0.0221744
691246.0,0.0182077
691269.0,0.0150905
691296.0,0.0125925
691329.0,0.0106134
691364.0,0.00921047
691405.0,0.00814719
691459.0,0.00725388
691540.0,0.00647295
691620.0,0.00603344
691782.0,0.00560126
692042.0,0.00536456
692214.0,0.00533439
692681.0,0.00551114
693078.0,0.00596289
693717.0,0.0072228
693890.0,0.00734675
694287.0,0.00693137
694633.0,0.00664101
694849.0,0.00681432
695011.0,0.00729767
695161.0,0.0082341
695257.0,0.00931238
695344.0,0.0108318
695431.0,0.0130325
695565.0,0.0169865
695635.0,0.0178374
695705.0,0.0171597
695868.0,0.0137285
695950.0,0.0128757
696022.0,0.0126962
696100.0,0.0127459
696194.0,0.0124542
696298.0,0.0112384
696460.0,0.00885434
696595.0,0.0074837
696752.0,0.00653302
696909.0,0.00597921
697224.0,0.00540687
697748.0,0.00502173
698947.0,0.00475852
699996.0,0.00467051
701000.0,0.00232641
701071.0,0.00230377
701696.0,0.00235642
701912.0,0.00246287
702014.0,0.00260557
702092.0,0.00285679
702140.0,0.00319355
702169.0,0.00356166
702194.0,0.00410079
702213.0,0.00478203
702226.0,0.00551976
702237.0,0.00648259
702246.0,0.00764486
702254.0,0.00914009
702260.0,0.01102
702267.0,0.0138199
702274.0,0.0173418
702280.0,0.0223634
702287.0,0.0294702
702295.0,0.0399568
702307.0,0.058259
702322.0,0.0847595
702331.0,0.0954022
702340.0,0.0986722
702348.0,0.0950622
702357.0,0.0846009
702382.0,0.0421415
702390.0,0.0311912
702397.0,0.0236748
702403.0,0.0190358
702409.0,0.0151085
702415.0,0.0122221
702422.0,0.00986302
702430.0,0.00813929
702438.0,0.00695174
702449.0,0.00582128
702461.0,0.00499371
702476.0,0.00435533
702497.0,0.00379097
702524.0,0.0033499
702560.0,0.00301609
702616.0,0.00273248
702710.0,0.00252083
702842.0,0.00240165
703243.0,0.00230363
704120.0,0.00227439
704824.0,0.00231272
704955.0,0.00238077
705024.0,0.00249957
705065.0,0.00268683
705090.0,0.00295111
705102.0,0.00321415
705112.0,0.00360043
705120.0,0.0041074
705127.0,0.00485051
705134.0,0.00582966
705140.0,0.00723515
705147.0,0.00918445
705154.0,0.012025
705162.0,0.0161025
705184.0,0.0297477
705192.0,0.0333449
705200.0,0.0345598
705208.0,0.0333643
705217.0,0.0295199
705241.0,0.0148578
705249.0,0.0110422
705255.0,0.00869379
705262.0,0.00687613
705268.0,0.0055768
705274.0,0.00467734
705282.0,0.00399663
705290.0,0.00352222
705302.0,0.00311857
705315.0,0.00289556
705335.0,0.00268959
705376.0,0.00250057
705445.0,0.00238095
705658.0,0.00229644
706476.0,0.00227042
707778.0,0.00230549
707922.0,0.0023664
708000.0,0.00250497
708035.0,0.00271367
708051.0,0.0029645
708059.0,0.00322658
708065.0,0.00360672
708071.0,0.00409578
708076.0,0.00481146
708080.0,0.00578292
708085.0,0.00716215
708090.0,0.00907532
708094.0,0.0116565
708100.0,0.01542
708105.0,0.0209082
708112.0,0.0285569
708123.0,0.0450394
708134.0,0.0609943
708142.0,0.0700536
708150.0,0.0730369
708150.0,0.0730368
708157.0,0.070812
708165.0,0.0630818
708178.0,0.044154
708188.0,0.0285678
708194.0,0.0209388
708200.0,0.0155619
708205.0,0.0119213
708209.0,0.00948537
708214.0,0.0075279
708218.0,0.00609173
708223.0,0.00506151
708228.0,0.00423805
708234.0,0.00363964
708242.0,0.00320523
708251.0,0.00292744
708269.0,0.00267848
708305.0,0.00249148
708383.0,0.00236475
708644.0,0.00229458
709299.0,0.00228149
712859.0,0.00233605
713487.0,0.00242473
713697.0,0.00251811
713847.0,0.0026654
713939.0,0.00284334
714006.0,0.00306984
714070.0,0.00345891
714112.0,0.00391287
714144.0,0.0044553
714171.0,0.0051693
714192.0,0.00598625
714212.0,0.00721852
714227.0,0.00858542
714241.0,0.0104181
714253.0,0.0126118
714263.0,0.0152903
714274.0,0.0193315
714285.0,0.0248886
714297.0,0.032519
714330.0,0.0594981
714341.0,0.0647495
714350.0,0.0663204
714359.0,0.064478
714371.0,0.0578972
714404.0,0.0312024
714416.0,0.02381
714426.0,0.0187837
714437.0,0.0149649
714449.0,0.0121423
714460.0,0.0100725
714474.0,0.00838017
714491.0,0.00696752
714508.0,0.00598434
714531.0,0.00509675
714559.0,0.00439817
714587.0,0.00393956
714634.0,0.00346209
714681.0,0.00317762
714762.0,0.00290285
714912.0,0.00269447
715078.0,0.00263942
715233.0,0.00269191
715349.0,0.00283228
715441.0,0.00310748
715498.0,0.00347467
715540.0,0.00398981
715567.0,0.00456074
715589.0,0.00528037
715604.0,0.00608478
715620.0,0.00728843
715634.0,0.00888545
715646.0,0.010813
715657.0,0.0134169
715668.0,0.0169511
715682.0,0.0225938
715709.0,0.0358708
715721.0,0.0396561
715730.0,0.0405656
715740.0,0.0395356
715752.0,0.0356314
715784.0,0.0201362
715797.0,0.015414
715808.0,0.0121801
715819.0,0.00996591
715832.0,0.0081548
715847.0,0.00675121
715862.0,0.00580861
715880.0,0.00501956
715907.0,0.00430147
715944.0,0.00374639
715992.0,0.0033551
716065.0,0.0030776
716160.0,0.0029425
716231.0,0.00291961
716390.0,0.00300488
716550.0,0.00326086
716691.0,0.00366937
716918.0,0.00455351
717008.0,0.00469362
717088.0,0.00458139
717387.0,0.00342453
717541.0,0.00303621
717753.0,0.00273877
718072.0,0.00253425
718603.0,0.00241252
719240.0,0.00237996
719984.0,0.00243552
720408.0,0.00257801
720647.0,0.00279212
720804.0,0.00310357
720906.0,0.00350005
720968.0,0.00389961
721024.0,0.00446747
721070.0,0.00521071
721107.0,0.00611892
721142.0,0.00738988
721171.0,0.00902144
721197.0,0.011119
721219.0,0.0137941
721242.0,0.0175619
721267.0,0.0229706
721309.0,0.0333658
721324.0,0.0358256
721339.0,0.0367362
721353.0,0.0358866
721373.0,0.0324538
721425.0,0.0198816
721447.0,0.0157644
721467.0,0.0130994
721488.0,0.0110181
721513.0,0.00928571
721542.0,0.00796407
721569.0,0.00723477
721604.0,0.00670771
721634.0,0.00657878
721663.0,0.00673001
721693.0,0.00719403
721722.0,0.00807851
721746.0,0.00927587
721771.0,0.0110647
721797.0,0.0138367
721852.0,0.0210684
721868.0,0.022297
721880.0,0.0225992
721897.0,0.0219255
721919.0,0.019632
721967.0,0.0128328
721992.0,0.0102264
722016.0,0.0083705
722041.0,0.0069797
722070.0,0.00587636
722105.0,0.00501539
722144.0,0.00436635
722192.0,0.00384169
722251.0,0.00344408
722335.0,0.00310151
722442.0,0.00285257
722630.0,0.00263084
723003.0,0.00245906
723803.0,0.00237131
724071.0,0.00236806
725279.0,0.00244649
726018.0,0.00263612
726420.0,0.00288347
726722.0,0.00325244
726924.0,0.00369424
727075.0,0.0042291
727201.0,0.0049094
727301.0,0.00570064
727402.0,0.00682314
727493.0,0.00822029
727614.0,0.0107346
727746.0,0.0136672
727824.0,0.0145292
727843.0,0.0145605
727911.0,0.0140716
728018.0,0.011941
728166.0,0.00867338
728273.0,0.00693144
728375.0,0.00576511
728501.0,0.00479759
728652.0,0.0040598
728803.0,0.00359153
729005.0,0.00320032
729307.0,0.00287136
729709.0,0.00265506
730246.0,0.00254185
730448.0,0.00253273
730918.0,0.00261458
731169.0,0.00281121
731320.0,0.00311426
731406.0,0.00345688
731471.0,0.00390323
731517.0,0.00441851
731561.0,0.00518186
731592.0,0.00601977
731621.0,0.00715101
731644.0,0.00847755
731664.0,0.0101401
731681.0,0.0121531
731697.0,0.0149008
731711.0,0.0180665
731725.0,0.0226039
731739.0,0.0285618
731754.0,0.0377293
731780.0,0.0575299
731800.0,0.0707704
731812.0,0.0751607
731818.0,0.0757459
731831.0,0.0731274
731848.0,0.0633451
731881.0,0.0383545
731895.0,0.029625
731909.0,0.0233952
731924.0,0.0184772
731938.0,0.0151434
731953.0,0.0124447
731970.0,0.0103464
731990.0,0.00861959
732016.0,0.00710708
732044.0,0.00600485
732079.0,0.00506975
732120.0,0.00437999
732164.0,0.00390086
732228.0,0.00344424
732293.0,0.00316124
732398.0,0.00288881
732503.0,0.00273232
732718.0,0.00256568
733187.0,0.00244132
733785.0,0.00240987
735014.0,0.00248406
735822.0,0.00266132
736307.0,0.00291395
736598.0,0.00321251
736841.0,0.00366494
737011.0,0.00421662
737132.0,0.00484124
737229.0,0.005581
737323.0,0.00662709
737402.0,0.00790496
737473.0,0.00951997
737546.0,0.0118571
737607.0,0.0146127
737664.0,0.0180524
737734.0,0.0238271
737804.0,0.0297703
737840.0,0.0313317
737853.0,0.0314316
737883.0,0.030634
737934.0,0.0266453
738018.0,0.0184789
738071.0,0.0146134
738124.0,0.0118474
738179.0,0.00980849
738235.0,0.0083807
738313.0,0.00703131
738395.0,0.00612808
738478.0,0.0055526
738601.0,0.00507858
738717.0,0.00493654
738815.0,0.00502032
738914.0,0.00533458
738988.0,0.00580157
739062.0,0.00656029
739128.0,0.00768484
739178.0,0.00901862
739219.0,0.0106779
739257.0,0.0129229
739288.0,0.0155823
739314.0,0.0188683
739338.0,0.0231963
739359.0,0.0286673
739375.0,0.0347362
739391.0,0.0428414
739405.0,0.053249
739417.0,0.0646758
739428.0,0.0804129
739438.0,0.100815
739447.0,0.124467
739458.0,0.160137
739468.0,0.207592
739479.0,0.277811
739509.0,0.489904
739519.0,0.539866
739530.0,0.558955
739540.0,0.542573
739549.0,0.496957
739570.0,0.347422
739586.0,0.242759
739597.0,0.183593
739606.0,0.143794
739616.0,0.113808
739626.0,0.0904553
739637.0,0.0726035
739648.0,0.0595911
739660.0,0.0485334
739674.0,0.0399494
739690.0,0.0325248
739707.0,0.0268844
739728.0,0.0218106
739750.0,0.0182079
739776.0,0.0150036
739808.0,0.0123876
739842.0,0.0103486
739885.0,0.00862409
739935.0,0.00727167
739998.0,0.00616939
740060.0,0.00541992
740136.0,0.00480868
740250.0,0.0042201
740422.0,0.00372504
740593.0,0.00345162
740936.0,0.00317425
741697.0,0.00294694
743739.0,0.00267786
744025.0,0.00266835
744426.0,0.00271253
744647.0,0.00285206
744728.0,0.00299724
744788.0,0.00324275
744822.0,0.00352004
744848.0,0.00389808
744865.0,0.00432495
744878.0,0.00482484
744890.0,0.00560028
744900.0,0.00652696
744910.0,0.00786657
744920.0,0.00975191
744931.0,0.0124757
744962.0,0.0222199
744973.0,0.0242941
744980.0,0.0246671
744990.0,0.0238601
745001.0,0.0212604
745029.0,0.012505
745040.0,0.00973539
745050.0,0.00794417
745060.0,0.00666649
745071.0,0.00567821
745083.0,0.0049749
745099.0,0.00442538
745120.0,0.00402643
745154.0,0.00370919
745209.0,0.00356736
745271.0,0.00364625
745347.0,0.0039897
745403.0,0.00446587
745444.0,0.00502822
745486.0,0.00587702
745522.0,0.0069944
745557.0,0.00856712
745595.0,0.0109001
745652.0,0.0150854
745682.0,0.0163266
745692.0,0.016441
745710.0,0.0161843
745739.0,0.0147125
745805.0,0.00990472
745841.0,0.00792529
745874.0,0.00657135
745910.0,0.0055842
745944.0,0.00490282
746000.0,0.00418105
746055.0,0.00372778
746138.0,0.00331425
746221.0,0.00306909
746370.0,0.00282476
746618.0,0.00264332
747151.0,0.00252349
747566.0,0.00250755
748463.0,0.00259776
748981.0,0.00279668
749292.0,0.00308038
749499.0,0.00345237
749655.0,0.00393817
749779.0,0.00455187
749900.0,0.00541295
750035.0,0.00668153
750121.0,0.00748593
750206.0,0.00782247
750218.0,0.00782723
750314.0,0.00756715
750518.0,0.00659551
750691.0,0.00627659
750725.0,0.00626956
751000.0,0.0065682
751355.0,0.00646158
752414.0,0.00681474
753203.0,0.00647957
754009.0,0.0061735
754126.0,0.00616647
754680.0,0.00631991
755050.0,0.00669027
755285.0,0.00714878
755552.0,0.0080941
755752.0,0.00929389
756114.0,0.0124469
756244.0,0.0130523
756270.0,0.013071
756374.0,0.0127777
756579.0,0.0110695
756822.0,0.00899265
757008.0,0.00791735
757268.0,0.00699555
757579.0,0.0063936
758099.0,0.00593496
758476.0,0.00583013
758775.0,0.00600329
758879.0,0.00630564
758955.0,0.00690281
759001.0,0.00773257
759029.0,0.00871453
759048.0,0.00979518
759067.0,0.0115103
759082.0,0.0137623
759097.0,0.0168947
759113.0,0.0214743
759148.0,0.0340984
759160.0,0.0369929
759169.0,0.0376173
759180.0,0.036693
759192.0,0.0334956
759230.0,0.0199124
759245.0,0.0159014
759260.0,0.0130632
759273.0,0.0112601
759292.0,0.00962071
759315.0,0.00838159
759339.0,0.00762525
759381.0,0.00684941
759455.0,0.00622731
759587.0,0.00582001
759883.0,0.00556494
761272.0,0.00539997
761813.0,0.00539263
763778.0,0.00553625
764291.0,0.00580555
764504.0,0.00617452
764624.0,0.00666864
764700.0,0.00730209
764754.0,0.0080888
764795.0,0.00911282
764828.0,0.0104225
764858.0,0.0122119
764883.0,0.0146519
764907.0,0.0179496
764928.0,0.022179
764959.0,0.0306295
764987.0,0.0379765
765007.0,0.040516
765011.0,0.040601
765031.0,0.0388249
765053.0,0.033742
765092.0,0.0230454
765114.0,0.0184174
765137.0,0.015015
765160.0,0.0127718
765185.0,0.011072
765218.0,0.0096024
765260.0,0.00848932
765310.0,0.00771335
765380.0,0.00713967
765490.0,0.00684132
765564.0,0.00702228
765593.0,0.00730222
765616.0,0.00774858
765632.0,0.00833233
765644.0,0.00914703
765657.0,0.0104418
765669.0,0.0125125
765681.0,0.0155806
765711.0,0.0254856
765723.0,0.0281307
765731.0,0.028609
765742.0,0.0275375
765754.0,0.0242081
765778.0,0.0161792
765790.0,0.0130098
765802.0,0.0108141
765815.0,0.00938152
765829.0,0.0084344
765845.0,0.0077995
765878.0,0.00721897
765945.0,0.00687712
765989.0,0.00683152
766162.0,0.00709024
766369.0,0.00792266
766628.0,0.0092446
766703.0,0.00936259
766812.0,0.00913635
767169.0,0.00733504
767363.0,0.00675953
767680.0,0.00631628
768313.0,0.00611966
768352.0,0.00611935
769778.0,0.00628439
769975.0,0.00647268
770069.0,0.00686774
770105.0,0.00731386
770128.0,0.00798543
770143.0,0.00881893
770155.0,0.00996085
770165.0,0.0115895
770176.0,0.0141025
770189.0,0.0181624
770213.0,0.0265641
770223.0,0.0286757
770231.0,0.0293061
770241.0,0.0283617
770253.0,0.024964
770280.0,0.0157408
770291.0,0.0127772
770302.0,0.0107285
770312.0,0.00954921
770327.0,0.00848941
770341.0,0.00791556
770365.0,0.00745583
770412.0,0.00714352
770436.0,0.00710972
770530.0,0.007338
770609.0,0.00793557
770672.0,0.00886077
770727.0,0.0102783
770774.0,0.0122209
770856.0,0.0168735
770885.0,0.0179116
770900.0,0.0180712
770930.0,0.0175118
770980.0,0.014836
771038.0,0.0116502
771085.0,0.00982254
771137.0,0.00856848
771184.0,0.00783582
771247.0,0.00721439
771373.0,0.00656832
771499.0,0.00626851
771750.0,0.00607436
771920.0,0.00620047
